,Unnamed: 0,Name,version,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
495,495,prop-4,285,2,3,0,17,20,1,0,17,2,2.0,72,0.0,0,0.857142857,0.625,1,1,35.0,1,0.5,0
496,496,prop-4,285,4,1,0,22,20,0,12,10,2,0.666666667,80,0.5,0,0.0,0.333333333,0,0,18.5,2,1.0,1
497,497,prop-4,285,5,4,0,10,12,10,0,10,1,2.0,43,0.0,0,0.875,0.55,2,3,7.6,4,1.4,0
498,498,prop-4,285,2,3,0,25,38,1,0,25,2,2.0,163,0.0,0,0.857142857,0.625,1,1,80.5,1,0.5,0
499,499,prop-4,285,2,3,0,22,20,1,0,22,2,1.0,78,0.0,0,0.857142857,0.625,1,1,37.5,1,0.5,0
500,500,prop-4,285,2,3,0,16,22,1,0,16,2,2.0,136,0.0,0,0.857142857,0.625,1,1,67.0,1,0.5,0
501,501,prop-4,285,6,1,0,6,6,15,4,2,6,2.0,6,0.0,0,0.0,0.611111111,0,0,0.0,1,1.0,0
502,502,prop-4,285,2,4,0,31,37,1,0,31,2,1.0,305,0.0,0,0.933333333,0.6,1,1,149.5,1,0.5,0
503,503,prop-4,285,2,4,0,12,12,1,0,12,2,2.0,44,0.0,0,0.933333333,0.6,1,1,21.0,1,0.5,0
504,504,prop-4,285,5,4,0,11,15,10,0,11,1,2.0,49,0.0,0,0.875,0.55,2,3,8.8,4,1.4,0
505,505,prop-4,285,8,1,0,22,43,22,5,17,5,0.942857143,263,0.2,0,0.0,0.257142857,0,0,31.25,6,2.5,0
506,506,prop-4,285,23,1,0,69,93,129,21,48,20,0.795454545,841,0.166666667,0,0.0,0.181818182,0,0,35.30434783,6,2.9130000000000003,0
507,507,prop-4,285,16,5,2,34,85,114,5,30,4,0.977777778,623,0.0,0,0.7777777779999999,0.477777778,4,9,37.75,6,1.4375,0
508,508,prop-4,285,16,1,0,2,22,82,2,0,16,0.876190476,162,1.0,0,0.0,0.4791666670000001,0,0,8.6875,7,1.3125,0
509,509,prop-4,285,5,4,0,13,15,10,0,13,1,2.0,44,0.0,0,0.875,0.55,2,3,7.8,3,1.2,0
510,510,prop-4,285,8,5,2,32,73,26,5,27,3,1.0,351,0.0,0,0.8909090909999999,0.404761905,4,9,42.5,1,0.75,0
511,511,prop-4,285,5,5,0,9,27,2,0,9,2,0.6785714290000001,175,0.14285714300000002,0,0.944444444,0.5,1,1,32.6,2,0.8,1
512,512,prop-4,285,3,6,0,15,27,3,0,15,2,1.0,197,0.0,0,0.964912281,0.444444444,1,1,62.66666667,9,3.3333,0
513,513,prop-4,285,2,3,0,10,17,1,0,10,2,2.0,49,0.0,0,0.857142857,0.625,1,1,23.5,1,0.5,1
514,514,prop-4,285,6,8,0,7,15,15,0,7,1,1.066666667,60,0.0,0,0.9,0.4,2,6,8.5,1,0.6667,0
515,515,prop-4,285,2,3,0,18,20,1,0,18,2,1.0,69,0.0,0,0.857142857,0.625,1,1,33.0,1,0.5,0
516,516,prop-4,285,2,3,0,25,21,1,0,25,2,1.0,92,0.0,0,0.857142857,0.625,1,1,44.5,1,0.5,0
517,517,prop-4,285,2,3,0,12,17,1,0,12,2,2.0,66,0.0,0,0.857142857,0.625,1,1,32.0,6,3.0,0
518,518,prop-4,285,3,1,0,16,26,1,0,16,2,0.833333333,107,0.333333333,0,0.0,0.75,0,0,33.66666667,4,1.3333,0
519,519,prop-4,285,4,5,0,12,37,4,1,11,3,1.0,120,0.0,0,0.960784314,0.5555555560000001,4,8,28.25,1,0.5,0
520,520,prop-4,285,4,3,0,26,44,4,0,26,2,0.8205128209999999,558,0.230769231,0,0.904761905,0.5555555560000001,0,0,135.25,13,4.0,0
521,521,prop-4,285,3,3,0,5,21,1,0,5,2,0.75,96,0.5,0,0.972222222,0.6,0,0,30.33333333,4,1.3333,0
522,522,prop-4,285,5,5,0,21,48,4,2,19,4,0.916666667,184,0.0,0,0.942307692,0.666666667,4,8,35.2,1,0.6,1
523,523,prop-4,285,4,6,0,10,16,4,0,10,3,1.0,71,0.0,0,0.962962963,0.5555555560000001,5,10,16.0,1,0.5,1
524,524,prop-4,285,4,5,0,12,31,4,1,11,3,1.0,109,0.0,0,0.960784314,0.5555555560000001,4,8,25.5,1,0.5,0
525,525,prop-4,285,0,1,0,26,0,0,26,0,0,2.0,561,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
526,526,prop-4,285,2,3,0,10,13,1,0,10,2,2.0,51,0.0,0,0.857142857,0.625,1,1,24.5,1,0.5,2
527,527,prop-4,285,3,5,0,3,8,3,1,2,2,1.166666667,29,0.0,0,0.98,1.0,4,7,7.666666667,1,0.3333,0
528,528,prop-4,285,5,5,1,13,35,8,1,12,3,1.0,235,0.0,0,0.942307692,0.5,4,8,45.4,1,0.6,1
529,529,prop-4,285,5,5,0,26,54,4,1,25,4,0.916666667,404,0.0,0,0.942307692,0.666666667,4,9,79.2,1,0.6,0
530,530,prop-4,285,2,3,0,10,14,1,0,10,2,2.0,51,0.0,0,0.857142857,0.625,1,1,24.5,1,0.5,0
531,531,prop-4,285,2,3,0,6,5,1,0,6,2,2.0,12,0.0,0,0.833333333,0.666666667,1,1,5.0,1,0.5,1
532,532,prop-4,285,3,3,0,5,23,1,0,5,2,0.75,110,0.5,0,0.972222222,0.6,0,0,35.0,5,1.6667,0
533,533,prop-4,285,5,1,0,6,18,6,1,5,2,0.875,3194,0.125,0,0.0,0.333333333,0,0,636.2,4,1.4,0
534,534,prop-4,285,2,3,0,25,26,1,0,25,2,1.0,121,0.0,0,0.857142857,0.625,1,1,59.0,1,0.5,0
535,535,prop-4,285,9,6,0,22,58,26,0,22,5,0.828125,295,0.375,1,0.8833333329999999,0.35416666700000005,2,2,30.88888889,4,1.3333,1
536,536,prop-4,285,2,3,0,14,17,1,0,14,2,2.0,62,0.0,0,0.857142857,0.625,1,1,30.0,1,0.5,0
537,537,prop-4,285,4,5,0,11,20,4,0,11,3,1.0,91,0.0,0,0.960784314,0.5555555560000001,4,8,21.0,1,0.5,0
538,538,prop-4,285,2,3,0,29,24,1,0,29,2,1.0,89,0.0,0,0.857142857,0.625,1,1,43.0,1,0.5,0
539,539,prop-4,285,7,6,1,15,42,15,2,13,4,0.944444444,285,0.0,0,0.926470588,0.466666667,5,16,39.28571429,2,1.0,0
540,540,prop-4,285,4,6,0,8,13,4,0,8,1,1.0,42,0.0,0,0.913043478,0.5555555560000001,2,2,8.75,1,0.5,0
541,541,prop-4,285,2,4,0,17,18,1,0,17,2,2.0,63,0.0,0,0.933333333,0.6,1,1,30.5,1,0.5,0
542,542,prop-4,285,2,3,0,10,14,1,0,10,2,2.0,55,0.0,0,0.857142857,0.625,1,1,26.5,1,0.5,0
543,543,prop-4,285,6,4,0,8,13,15,0,8,1,2.0,31,0.0,0,0.852941176,0.625,1,2,4.166666667,1,0.8333,0
544,544,prop-4,285,2,3,0,12,13,1,0,12,2,2.0,45,0.0,0,0.857142857,0.625,1,1,21.5,1,0.5,0
545,545,prop-4,285,5,7,0,7,15,8,0,7,1,1.0,59,0.0,0,0.892857143,0.666666667,2,2,10.2,1,0.6,0
546,546,prop-4,285,6,6,0,15,22,3,0,15,1,0.8666666670000001,83,0.0,0,0.84,0.7333333329999999,2,3,12.33333333,1,0.6667,0
547,547,prop-4,285,2,3,0,15,12,1,0,15,2,2.0,41,0.0,0,0.9,0.625,1,1,19.5,1,0.5,0
548,548,prop-4,285,6,3,0,30,51,7,0,30,2,0.786666667,754,0.2,0,0.826086957,0.6,1,1,122.1666667,16,3.5,0
549,549,prop-4,285,9,1,0,19,33,0,16,3,7,0.35,266,1.0,0,0.0,0.4074074070000001,0,0,28.0,5,1.7778,1
550,550,prop-4,285,2,3,0,10,13,1,0,10,2,2.0,50,0.0,0,0.857142857,0.625,1,1,24.0,1,0.5,0
551,551,prop-4,285,11,4,2,25,88,53,2,23,2,0.95,825,0.0,0,0.7428571429999999,0.483333333,0,0,73.81818182,5,2.1818,0
552,552,prop-4,285,2,3,0,14,19,1,0,14,2,1.0,74,0.0,0,0.857142857,0.625,1,1,35.5,1,0.5,0
553,553,prop-4,285,2,3,0,7,13,1,0,7,2,2.0,51,0.0,0,0.857142857,0.625,1,1,24.5,4,2.0,0
554,554,prop-4,285,5,5,0,14,14,10,0,14,1,2.0,60,0.0,0,0.8857142859999999,0.7,2,3,11.0,8,2.2,0
555,555,prop-4,285,3,3,0,4,5,3,0,4,1,2.0,20,0.0,0,0.916666667,0.5555555560000001,1,2,5.666666667,1,0.6667,0
556,556,prop-4,285,2,3,0,15,16,1,0,15,2,2.0,58,0.0,0,0.857142857,0.625,1,1,28.0,1,0.5,0
557,557,prop-4,285,2,3,0,7,5,1,0,7,2,2.0,10,0.0,0,0.857142857,0.625,1,1,4.0,1,0.5,0
558,558,prop-4,285,5,4,0,5,10,10,0,5,1,2.0,27,0.0,0,0.875,0.55,2,3,4.4,2,1.0,0
559,559,prop-4,285,3,1,0,9,19,3,1,8,2,2.0,189,0.0,0,0.0,0.5,0,0,62.0,7,4.6667,0
560,560,prop-4,285,2,1,0,3,5,1,1,2,2,2.0,17,0.0,0,0.0,0.75,0,0,7.5,1,0.5,0
561,561,prop-4,285,4,5,0,12,16,6,0,12,1,2.0,61,0.0,0,0.911764706,0.625,2,2,14.25,1,0.75,0
562,562,prop-4,285,14,1,0,341,56,85,311,30,12,0.923076923,380,0.5,0,0.0,0.328671329,0,0,26.0,6,1.2143,0
563,563,prop-4,285,5,6,0,14,17,8,0,14,1,1.0,52,0.0,0,0.88,0.5,3,3,8.8,1,0.6,0
564,564,prop-4,285,7,6,0,15,24,9,0,15,1,0.8888888890000001,99,0.0,0,0.814814815,0.666666667,3,4,12.71428571,1,0.7143,0
565,565,prop-4,285,2,3,0,22,27,1,0,22,2,1.0,123,0.0,0,0.857142857,0.625,1,1,59.5,1,0.5,0
566,566,prop-4,285,2,3,0,8,10,1,0,8,2,2.0,37,0.0,0,0.857142857,0.625,1,1,17.5,1,0.5,0
567,567,prop-4,285,3,5,5,15,18,3,5,10,1,1.0,55,0.0,0,0.980769231,0.5,1,2,17.0,2,0.6667,0
568,568,prop-4,285,6,4,0,13,15,15,0,13,1,2.0,45,0.0,0,0.848484848,0.5,2,3,6.5,3,1.1667,1
569,569,prop-4,285,7,1,0,49,17,19,43,6,5,0.944444444,82,0.333333333,0,0.0,0.4166666670000001,0,0,10.28571429,3,1.1429,0
570,570,prop-4,285,4,6,0,9,13,4,0,9,1,1.0,43,0.0,0,0.913043478,0.5555555560000001,2,2,9.0,1,0.5,0
571,571,prop-4,285,4,5,0,12,26,4,0,12,3,1.0,126,0.0,0,0.960784314,0.5555555560000001,4,9,29.75,1,0.5,0
572,572,prop-4,285,5,3,5,14,80,8,5,9,3,0.833333333,258,0.333333333,0,0.8888888890000001,0.5,1,1,50.0,2,1.0,0
573,573,prop-4,285,2,3,0,11,14,1,0,11,2,2.0,51,0.0,0,0.857142857,0.625,1,1,24.5,1,0.5,0
574,574,prop-4,285,5,5,0,14,17,10,0,14,1,1.0,82,0.0,0,0.882352941,0.371428571,2,2,15.0,3,1.2,0
575,575,prop-4,285,4,3,0,23,44,4,0,23,2,0.8,521,0.2,0,0.904761905,0.5555555560000001,0,0,126.75,12,3.75,0
576,576,prop-4,285,5,6,0,15,20,4,0,15,1,0.916666667,68,0.0,0,0.875,0.666666667,2,3,12.0,1,0.6,0
577,577,prop-4,285,3,2,0,7,14,3,0,7,2,0.5,56,0.0,0,0.8666666670000001,0.5555555560000001,0,0,17.33333333,3,1.3333,1
578,578,prop-4,285,2,3,0,13,14,1,0,13,2,2.0,55,0.0,0,0.857142857,0.625,1,1,26.5,1,0.5,0
579,579,prop-4,285,2,3,0,13,15,1,0,13,2,1.0,87,0.0,0,0.857142857,0.625,1,1,42.0,1,0.5,0
580,580,prop-4,285,4,3,0,5,11,0,0,5,1,0.5,66,0.5,0,0.88,0.5,2,4,15.0,1,0.75,0
581,581,prop-4,285,2,3,0,16,20,1,0,16,2,1.0,79,0.0,0,0.857142857,0.625,1,1,38.0,1,0.5,0
582,582,prop-4,285,5,4,0,8,12,10,0,8,1,2.0,28,0.0,0,0.875,0.55,2,3,4.6,1,0.8,0
583,583,prop-4,285,2,4,0,27,22,1,0,27,2,2.0,88,0.0,0,0.933333333,0.6,1,1,43.0,1,0.5,0
584,584,prop-4,285,4,6,0,19,46,0,0,19,2,0.944444444,558,0.083333333,0,0.965517241,0.444444444,1,1,135.5,24,6.5,0
585,585,prop-4,285,5,3,1,10,54,8,1,9,3,0.833333333,180,0.333333333,0,0.8888888890000001,0.5,1,1,34.4,2,1.0,0
586,586,prop-4,285,3,1,0,21,24,1,3,18,1,0.75,135,0.5,0,0.0,0.5,0,0,43.33333333,1,0.3333,0
587,587,prop-4,285,6,6,0,15,22,3,0,15,1,0.8666666670000001,83,0.0,0,0.84,0.7333333329999999,2,3,12.33333333,1,0.6667,0
588,588,prop-4,285,2,3,0,15,15,1,0,15,2,2.0,56,0.0,0,0.857142857,0.625,1,1,27.0,1,0.5,0
589,589,prop-4,285,2,3,0,22,37,1,0,22,2,1.0,191,0.0,0,0.857142857,0.625,1,1,94.0,1,0.5,0
590,590,prop-4,285,2,3,0,16,18,1,0,16,2,2.0,68,0.0,0,0.857142857,0.625,1,1,33.0,1,0.5,0
591,591,prop-4,285,2,4,0,25,24,1,0,25,2,2.0,102,0.0,0,0.933333333,0.6,1,1,50.0,1,0.5,0
592,592,prop-4,285,3,4,0,17,23,3,0,17,1,1.0,211,0.0,0,0.931034483,1.0,1,1,68.0,5,2.0,0
593,593,prop-4,285,6,6,3,25,25,13,3,22,1,1.0,108,0.0,0,0.84,0.7333333329999999,2,2,16.5,1,0.6667,0
594,594,prop-4,285,8,1,0,4,14,10,2,2,8,0.7142857140000001,69,1.0,2,0.0,0.34375,0,0,7.25,1,0.875,0
595,595,prop-4,285,5,4,0,4,8,10,0,4,1,2.0,19,0.0,0,0.875,0.55,2,3,2.8,1,0.8,0
596,596,prop-4,285,4,4,0,17,48,4,0,17,3,1.0,272,0.0,0,0.935483871,0.5555555560000001,3,3,66.25,1,0.5,0
597,597,prop-4,285,4,6,0,12,24,2,0,12,3,0.8666666670000001,106,0.2,1,0.963636364,0.666666667,1,1,24.25,2,1.0,0
598,598,prop-4,285,2,4,0,26,25,1,0,26,2,1.0,201,0.0,0,0.933333333,0.6,1,1,98.0,1,0.5,0
599,599,prop-4,285,11,3,0,16,47,33,0,16,7,0.91875,909,0.625,0,0.64,0.3666666670000001,0,0,80.18181818,7,2.1818,1
600,600,prop-4,285,4,1,0,3,21,0,1,2,3,0.666666667,110,0.666666667,0,0.0,0.666666667,0,0,25.75,3,1.0,0
601,601,prop-4,285,4,6,0,13,27,4,0,13,3,1.0,109,0.0,0,0.965517241,0.5555555560000001,5,11,25.5,1,0.5,0
602,602,prop-4,285,4,5,1,19,29,6,1,18,2,1.111111111,96,0.0,0,0.944444444,0.5555555560000001,2,2,22.25,1,0.5,0
603,603,prop-4,285,4,6,0,8,13,4,0,8,1,1.0,42,0.0,0,0.913043478,0.5555555560000001,2,2,8.75,1,0.5,0
604,604,prop-4,285,4,6,0,8,13,4,0,8,1,1.0,42,0.0,0,0.913043478,0.5555555560000001,2,2,8.75,1,0.5,0
605,605,prop-4,285,2,3,0,24,20,1,0,24,2,2.0,88,0.0,0,0.857142857,0.625,1,1,43.0,1,0.5,0
606,606,prop-4,285,4,5,2,14,38,4,2,12,2,0.833333333,234,0.0,0,0.960784314,0.5555555560000001,1,2,57.0,1,0.5,0
607,607,prop-4,285,2,3,0,23,19,1,0,23,2,1.0,92,0.0,0,0.857142857,0.625,1,1,44.0,1,0.5,0
608,608,prop-4,285,2,3,0,12,13,1,0,12,2,2.0,45,0.0,0,0.857142857,0.625,1,1,21.5,1,0.5,0
609,609,prop-4,285,4,4,0,6,10,6,0,6,1,2.0,26,0.0,0,0.903225806,0.4375,2,2,5.5,2,1.0,0
610,610,prop-4,285,2,3,0,25,33,1,0,25,2,1.0,159,0.0,0,0.857142857,0.625,1,1,77.0,1,0.5,0
611,611,prop-4,285,2,3,0,27,19,1,0,27,2,1.0,88,0.0,0,0.857142857,0.625,1,1,42.0,1,0.5,0
612,612,prop-4,285,2,3,0,13,12,1,0,13,2,1.0,48,0.0,0,0.857142857,0.625,1,1,22.5,1,0.5,0
613,613,prop-4,285,2,3,0,12,11,1,0,12,2,1.0,43,0.0,0,0.857142857,0.625,1,1,20.0,1,0.5,0
614,614,prop-4,285,5,1,0,16,5,10,13,3,5,2.0,5,0.0,0,0.0,0.8,0,0,0.0,1,1.0,0
615,615,prop-4,285,2,3,0,21,25,1,0,21,2,1.0,119,0.0,0,0.857142857,0.625,1,1,58.0,1,0.5,0
616,616,prop-4,285,2,3,0,26,18,1,0,26,2,1.0,84,0.0,0,0.857142857,0.625,1,1,40.0,1,0.5,0
617,617,prop-4,285,2,3,0,12,8,1,0,12,2,2.0,26,0.0,0,0.857142857,0.625,1,1,12.0,1,0.5,0
618,618,prop-4,285,2,3,0,22,19,1,0,22,2,2.0,92,0.0,0,0.857142857,0.625,1,1,45.0,1,0.5,0
619,619,prop-4,285,4,6,0,15,19,4,0,15,1,1.0,79,0.0,0,0.913043478,0.5555555560000001,2,2,18.0,1,0.5,0
620,620,prop-4,285,2,3,0,9,20,1,0,9,2,1.0,77,0.0,0,0.857142857,0.625,1,1,37.0,5,2.5,0
621,621,prop-4,285,3,3,0,23,23,3,0,23,2,2.0,117,0.0,0,0.818181818,0.583333333,1,1,38.0,2,1.0,0
622,622,prop-4,285,7,4,0,26,32,21,0,26,2,1.0,175,0.0,0,0.7,0.326530612,1,1,23.71428571,1,0.8571,1
623,623,prop-4,285,5,3,0,11,28,4,0,11,3,0.625,304,0.5,0,0.842105263,0.5,0,0,59.4,9,4.2,0
624,624,prop-4,285,5,5,0,20,34,8,0,20,3,1.0,189,0.0,0,0.942307692,0.5,4,10,36.0,1,0.6,0
625,625,prop-4,285,2,3,0,22,19,1,0,22,2,1.0,81,0.0,0,0.857142857,0.625,1,1,39.0,1,0.5,1
626,626,prop-4,285,3,6,0,13,38,1,0,13,2,0.833333333,145,0.333333333,0,0.98245614,0.666666667,1,1,46.33333333,8,2.6667,0
627,627,prop-4,285,9,1,0,22,36,34,3,19,6,0.958333333,204,0.333333333,0,0.0,0.229166667,0,0,21.33333333,4,1.7778,0
628,628,prop-4,285,2,3,0,10,10,1,0,10,2,1.0,35,0.0,0,0.857142857,0.625,1,1,16.0,2,1.0,0
629,629,prop-4,285,5,5,0,5,9,10,0,5,1,2.0,22,0.0,0,0.8857142859999999,0.7,3,4,3.4,1,0.8,0
630,630,prop-4,285,2,3,0,16,16,1,0,16,2,2.0,60,0.0,0,0.857142857,0.625,2,2,29.0,1,0.5,1
631,631,prop-4,285,4,3,0,25,43,4,0,25,2,0.833333333,459,0.25,0,0.904761905,0.5555555560000001,0,0,110.75,11,3.5,0
632,632,prop-4,285,2,3,0,9,19,1,0,9,2,1.0,73,0.0,0,0.857142857,0.625,1,1,35.0,5,2.5,0
633,633,prop-4,285,5,6,0,8,14,8,0,8,1,1.0,45,0.0,0,0.88,0.5,3,3,7.4,1,0.6,0
634,634,prop-4,285,2,3,0,15,17,1,0,15,2,2.0,63,0.0,0,0.857142857,0.625,1,1,30.5,1,0.5,0
635,635,prop-4,285,2,3,0,9,17,1,0,9,2,1.0,72,0.0,0,0.857142857,0.625,1,1,34.5,6,3.0,0
636,636,prop-4,285,4,5,0,22,48,4,0,22,3,1.0,228,0.0,0,0.960784314,0.5555555560000001,4,10,55.25,1,0.5,0
637,637,prop-4,285,4,4,8,15,14,6,8,7,2,1.0,53,0.0,0,0.9,0.5555555560000001,2,2,11.75,4,1.25,0
638,638,prop-4,285,3,1,0,20,22,1,3,17,1,0.75,103,0.5,0,0.0,0.5,0,0,32.66666667,1,0.3333,0
639,639,prop-4,285,4,6,0,8,13,4,0,8,1,1.0,42,0.0,0,0.913043478,0.5555555560000001,2,2,8.75,1,0.5,0
640,640,prop-4,285,5,6,0,8,14,8,0,8,1,1.0,45,0.0,0,0.875,0.5,3,3,7.4,1,0.6,0
641,641,prop-4,285,2,3,0,11,11,1,0,11,2,2.0,30,0.0,0,0.857142857,0.625,1,1,14.0,1,0.5,0
642,642,prop-4,285,2,3,0,22,14,1,0,22,2,1.0,69,0.0,0,0.857142857,0.625,1,1,32.5,1,0.5,0
643,643,prop-4,285,2,3,0,28,36,1,0,28,2,1.0,146,0.0,0,0.857142857,0.625,1,1,71.5,1,0.5,0
644,644,prop-4,285,2,3,0,14,17,1,0,14,2,1.0,63,0.0,0,0.857142857,0.625,1,1,30.0,4,2.0,1
645,645,prop-4,285,7,3,0,28,61,17,0,28,6,0.96969697,325,0.181818182,0,0.8214285709999999,0.5,0,0,43.85714286,8,2.5714,0
646,646,prop-4,285,10,2,10,35,39,35,10,25,4,0.925925926,304,0.333333333,0,0.590909091,0.275,0,0,28.5,5,1.9,0
647,647,prop-4,285,4,2,3,15,21,0,3,12,3,0.666666667,155,0.5,0,0.942857143,0.444444444,0,0,37.25,5,2.0,0
648,648,prop-4,285,2,4,0,19,16,1,0,19,2,1.0,103,0.0,0,0.933333333,0.6,1,1,49.5,1,0.5,0
649,649,prop-4,285,2,3,0,12,14,1,0,12,2,2.0,49,0.0,0,0.857142857,0.625,1,1,23.5,1,0.5,0
650,650,prop-4,285,2,3,0,16,23,1,0,16,2,1.0,122,0.0,0,0.857142857,0.625,1,1,59.5,1,0.5,0
651,651,prop-4,285,6,6,0,26,59,13,0,26,4,0.966666667,235,0.0,1,0.929824561,0.3666666670000001,1,1,37.16666667,8,2.5,0
652,652,prop-4,285,3,3,3,14,7,3,3,11,3,2.0,27,0.0,0,0.818181818,0.666666667,1,1,8.0,1,0.6667,0
653,653,prop-4,285,3,7,0,15,40,1,0,15,2,0.666666667,152,0.666666667,0,0.983050847,0.666666667,1,1,48.66666667,9,3.0,0
654,654,prop-4,285,5,1,0,22,28,6,1,21,3,0.5,159,0.5,0,0.0,0.5625,0,0,30.4,1,0.6,0
655,655,prop-4,285,2,1,0,5,6,1,1,4,2,2.0,27,0.0,0,0.0,0.75,0,0,12.5,1,0.5,0
656,656,prop-4,285,3,4,0,3,8,3,1,2,2,1.166666667,29,0.0,0,0.962962963,1.0,2,2,7.666666667,1,0.3333,0
657,657,prop-4,285,5,5,0,13,16,10,0,13,1,1.0,80,0.0,0,0.882352941,0.371428571,2,2,14.6,3,1.2,0
658,658,prop-4,285,1,6,0,1,2,0,0,1,1,2.0,8,0.0,0,1.0,1.0,0,0,7.0,0,0.0,0
659,659,prop-4,285,2,3,0,15,12,1,0,15,2,1.0,77,0.0,0,0.857142857,0.625,1,1,36.5,1,0.5,1
660,660,prop-4,285,2,3,0,26,28,1,0,26,2,2.0,136,0.0,0,0.857142857,0.625,1,1,67.0,1,0.5,0
661,661,prop-4,285,5,6,0,15,18,4,0,15,1,0.916666667,71,0.0,0,0.88,0.666666667,2,3,12.6,1,0.6,0
662,662,prop-4,285,2,4,0,16,34,1,0,16,1,1.0,459,0.0,0,0.954545455,1.0,1,1,224.5,12,6.0,1
663,663,prop-4,285,2,3,0,14,16,1,0,14,2,2.0,43,0.0,0,0.857142857,0.625,1,1,20.5,1,0.5,0
664,664,prop-4,285,4,6,0,10,18,4,0,10,3,1.0,69,0.0,0,0.962962963,0.5555555560000001,5,10,15.5,1,0.5,0
665,665,prop-4,285,4,6,0,4,9,6,2,2,2,1.111111111,32,0.0,0,0.962264151,1.0,5,8,6.25,1,0.5,0
666,666,prop-4,285,21,1,0,47,164,78,8,41,9,0.9425,2510,0.566666667,0,0.0,0.119230769,0,0,115.6666667,8,2.1429,0
667,667,prop-4,285,4,5,0,10,14,6,0,10,1,2.0,56,0.0,0,0.911764706,0.625,3,3,13.0,3,1.25,0
668,668,prop-4,285,2,3,0,12,17,1,0,12,2,1.0,52,0.0,0,0.857142857,0.625,1,1,24.5,1,0.5,1
669,669,prop-4,285,2,3,0,9,7,1,0,9,2,2.0,24,0.0,0,0.857142857,0.625,1,1,11.0,1,0.5,1
670,670,prop-4,285,5,3,2,10,16,8,2,8,3,0.833333333,70,0.333333333,0,0.8888888890000001,0.5,1,1,12.4,2,1.0,0
671,671,prop-4,285,6,4,0,16,23,15,0,16,1,1.0,148,0.0,0,0.848484848,0.388888889,1,2,23.5,3,1.3333,0
672,672,prop-4,285,2,2,0,17,15,1,0,17,2,2.0,54,0.0,0,0.8,0.666666667,1,1,26.0,1,0.5,0
673,673,prop-4,285,3,2,0,18,23,1,0,18,2,0.5,88,1.0,0,0.8,0.666666667,1,1,28.0,1,0.3333,0
674,674,prop-4,285,2,3,0,4,4,1,0,4,1,2.0,17,0.0,0,0.956521739,0.666666667,1,1,7.5,1,0.5,0
675,675,prop-4,285,5,7,0,8,14,8,0,8,1,1.0,46,0.0,0,0.918918919,0.5,3,5,7.6,1,0.6,0
676,676,prop-4,285,3,3,0,6,7,3,0,6,1,1.5,30,1.0,0,0.916666667,0.7777777779999999,1,2,8.333333332999999,1,0.6667,0
677,677,prop-4,285,2,6,0,8,18,1,0,8,1,1.0,235,0.0,0,0.981481481,0.625,1,1,112.5,11,5.5,0
678,678,prop-4,285,7,4,0,49,100,19,0,49,2,0.966666667,1434,0.0,0,0.7,0.404761905,1,1,203.1428571,1,0.8571,2
679,679,prop-4,285,2,4,0,10,9,1,0,10,2,2.0,30,0.0,0,0.933333333,0.6,1,1,14.0,1,0.5,2
680,680,prop-4,285,4,4,0,19,53,4,0,19,3,1.0,201,0.0,0,0.931034483,0.5555555560000001,2,2,48.5,1,0.5,0
681,681,prop-4,285,5,4,0,18,18,10,0,18,1,2.0,57,0.0,0,0.875,0.55,2,3,10.4,3,1.2,0
682,682,prop-4,285,6,7,2,17,23,13,2,15,1,1.0,93,0.0,0,0.851851852,0.466666667,3,3,14.0,1,0.6667,0
683,683,prop-4,285,1,8,0,1,2,0,0,1,1,2.0,5,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0
684,684,prop-4,285,6,1,0,12,28,13,1,11,4,0.9,184,0.5,0,0.0,0.314285714,0,0,29.33333333,2,1.0,1
685,685,prop-4,285,2,3,0,27,25,1,0,27,2,1.0,128,0.0,0,0.857142857,0.625,1,1,62.0,1,0.5,0
686,686,prop-4,285,2,3,0,21,27,1,0,21,2,1.0,102,0.0,0,0.857142857,0.625,1,1,49.5,1,0.5,0
687,687,prop-4,285,2,3,0,10,12,1,0,10,2,2.0,50,0.0,0,0.857142857,0.625,1,1,24.0,1,0.5,0
688,688,prop-4,285,3,1,0,8,19,1,0,8,1,0.875,123,0.25,0,0.0,0.5,0,0,38.66666667,6,2.0,0
689,689,prop-4,285,6,5,0,18,21,15,0,18,1,1.0,101,0.0,0,0.857142857,0.404761905,2,3,15.5,3,1.5,1
690,690,prop-4,285,8,2,0,13,23,28,0,13,1,1.142857143,109,0.0,0,0.740740741,0.375,1,3,12.5,7,2.0,0
691,691,prop-4,285,5,6,0,8,14,8,0,8,1,1.0,45,0.0,0,0.875,0.5,3,3,7.4,1,0.6,0
692,692,prop-4,285,4,1,0,49,30,4,32,18,2,0.833333333,146,0.5,0,0.0,0.444444444,0,0,35.0,1,0.5,0
693,693,prop-4,285,5,5,0,14,24,8,1,13,3,1.0,97,0.0,0,0.942307692,0.5,4,11,17.8,1,0.6,0
694,694,prop-4,285,4,4,0,20,44,4,2,18,3,0.8666666670000001,263,0.4,0,0.935483871,0.5,3,4,63.5,1,0.5,1
