,Unnamed: 0,Name,version,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
1503,1503,prop-3,225,2,3,0,10,10,1,0,10,2,2.0,27,0.0,0,0.857142857,0.625,1,1,12.5,1,0.5,0
1504,1504,prop-3,225,6,4,0,15,19,15,0,15,4,1.033333333,123,0.333333333,0,0.8666666670000001,0.466666667,1,2,18.5,4,1.3333,0
1505,1505,prop-3,225,4,4,0,11,14,4,0,11,3,0.8888888890000001,91,0.333333333,0,0.903225806,0.5625,1,1,21.0,2,1.0,0
1506,1506,prop-3,225,2,2,0,14,12,1,0,14,2,2.0,41,0.0,0,0.8,0.666666667,1,1,19.5,1,0.5,0
1507,1507,prop-3,225,2,2,0,13,17,1,0,13,2,1.0,61,0.0,0,0.8,0.666666667,1,1,29.0,1,0.5,0
1508,1508,prop-3,225,5,1,0,2,6,6,2,0,5,0.75,24,1.0,0,0.0,0.7,0,0,3.4,1,0.8,0
1509,1509,prop-3,225,2,3,0,15,15,1,0,15,2,2.0,60,0.0,0,0.857142857,0.6,1,1,29.0,6,3.0,0
1510,1510,prop-3,225,1,1,0,1,3,0,1,0,0,2.0,202,0.0,0,0.0,0.0,0,0,131.0,0,0.0,0
1511,1511,prop-3,225,7,4,0,16,24,9,1,15,5,0.933333333,147,0.0,0,0.8,0.611111111,2,3,19.28571429,2,0.8571,0
1512,1512,prop-3,225,2,3,0,14,15,1,0,14,2,2.0,49,0.0,0,0.857142857,0.6,1,1,23.5,2,1.0,0
1513,1513,prop-3,225,2,3,0,14,14,1,0,14,2,2.0,38,0.0,0,0.958333333,0.666666667,2,2,18.0,1,0.5,0
1514,1514,prop-3,225,7,4,0,25,42,7,1,24,5,0.875,242,0.0,0,0.871794872,0.611111111,3,4,33.0,2,0.8571,0
1515,1515,prop-3,225,2,3,0,18,17,1,0,18,2,2.0,126,0.0,0,0.857142857,0.6,1,1,62.0,7,3.5,0
1516,1516,prop-3,225,3,1,0,4,3,3,4,0,3,2.0,3,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1517,1517,prop-3,225,2,2,0,7,7,1,0,7,2,2.0,25,0.0,0,0.8,0.666666667,1,1,11.5,1,0.5,0
1518,1518,prop-3,225,5,4,0,24,51,4,0,24,4,0.5,330,0.0,0,0.7333333329999999,0.314285714,1,1,64.8,6,2.2,0
1519,1519,prop-3,225,5,2,2,13,15,10,2,11,4,1.0,54,0.0,0,0.571428571,0.5,1,1,9.4,1,0.6,0
1520,1520,prop-3,225,2,2,0,14,25,1,0,14,2,2.0,78,0.0,0,0.666666667,0.666666667,1,1,38.0,1,0.5,0
1521,1521,prop-3,225,2,2,0,22,37,1,0,22,2,1.0,129,0.0,0,0.875,0.666666667,0,0,63.0,7,3.5,0
1522,1522,prop-3,225,4,1,0,23,42,4,0,23,3,0.833333333,156,1.0,0,0.0,0.583333333,0,0,37.5,5,1.75,0
1523,1523,prop-3,225,2,1,0,3,10,1,0,3,2,2.0,31,0.0,0,0.0,0.666666667,0,0,14.5,3,1.5,0
1524,1524,prop-3,225,4,1,0,23,54,4,0,23,2,1.0,315,1.0,0,0.0,0.5,0,0,77.25,9,3.25,0
1525,1525,prop-3,225,2,3,0,4,5,1,0,4,1,2.0,15,0.0,0,0.988372093,0.75,2,2,6.5,1,0.5,0
1526,1526,prop-3,225,0,1,0,0,0,0,0,0,0,2.0,6,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
1527,1527,prop-3,225,3,4,0,13,31,1,0,13,1,1.083333333,197,0.166666667,0,0.978723404,0.75,1,1,62.66666667,12,4.0,2
1528,1528,prop-3,225,2,1,0,9,12,1,0,9,2,2.0,50,1.0,0,0.0,0.666666667,0,0,23.5,4,2.0,0
1529,1529,prop-3,225,11,4,0,9,25,55,1,8,3,1.0,108,0.0,0,0.8611111109999999,0.393939394,1,2,8.727272727,5,1.2727,0
1530,1530,prop-3,225,2,1,0,11,35,1,0,11,2,1.5,114,0.5,0,0.0,0.666666667,0,0,54.0,4,2.0,1
1531,1531,prop-3,225,0,1,0,0,0,0,0,0,0,2.0,15,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
1532,1532,prop-3,225,3,4,0,21,37,1,0,21,1,1.0,214,0.166666667,0,0.978723404,0.75,2,2,68.33333333,14,4.6667,0
1533,1533,prop-3,225,3,4,0,1,4,3,0,1,1,2.0,10,0.0,0,0.818181818,1.0,1,3,2.333333333,1,0.6667,0
1534,1534,prop-3,225,0,1,0,0,0,0,0,0,0,2.0,3,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
1535,1535,prop-3,225,2,1,0,11,18,1,0,11,2,2.0,55,0.0,0,0.0,0.666666667,0,0,26.5,1,0.5,0
1536,1536,prop-3,225,4,3,0,30,54,6,1,30,1,2.0,276,0.0,0,0.884615385,0.35,2,2,68.0,15,4.5,1
1537,1537,prop-3,225,3,4,0,3,16,3,1,2,3,2.0,85,0.0,0,0.978494624,0.4166666670000001,1,1,27.33333333,8,3.6667,0
1538,1538,prop-3,225,5,3,0,15,26,8,0,15,2,1.0,108,0.0,0,0.5,0.6,1,1,20.4,4,1.8,0
1539,1539,prop-3,225,2,2,0,7,19,1,0,7,2,2.0,74,0.0,0,0.875,0.666666667,0,0,36.0,7,3.5,0
1540,1540,prop-3,225,3,1,0,9,12,3,0,9,2,2.0,40,0.0,0,0.0,0.5555555560000001,0,0,12.33333333,2,1.0,0
1541,1541,prop-3,225,4,1,0,23,42,4,0,23,3,0.833333333,156,1.0,0,0.0,0.583333333,0,0,37.5,5,1.75,0
1542,1542,prop-3,225,2,3,0,2,5,1,0,2,1,2.0,49,0.0,0,0.8888888890000001,0.75,1,1,23.5,9,4.5,0
1543,1543,prop-3,225,2,1,0,16,29,1,0,16,2,1.5,112,0.0,0,0.0,0.666666667,0,0,54.0,9,4.5,0
1544,1544,prop-3,225,3,3,0,4,9,3,0,4,1,2.0,29,0.0,0,0.7777777779999999,0.666666667,1,1,8.666666667000001,1,0.6667,0
1545,1545,prop-3,225,5,1,0,25,47,10,0,25,3,1.25,182,1.0,0,0.0,0.4,0,0,35.2,5,2.2,0
1546,1546,prop-3,225,6,4,0,10,29,15,2,8,1,1.2,99,0.0,0,0.928571429,1.0,1,3,15.33333333,2,1.0,0
1547,1547,prop-3,225,2,5,0,14,26,1,0,14,2,1.0,153,0.0,0,0.992125984,0.625,2,2,75.0,11,5.5,2
1548,1548,prop-3,225,3,1,0,12,19,3,0,12,3,2.0,59,0.0,0,0.0,0.7777777779999999,0,0,18.66666667,1,0.6667,0
1549,1549,prop-3,225,2,5,0,11,18,1,0,11,2,2.0,126,0.0,0,0.980392157,1.0,2,7,62.0,15,7.5,0
1550,1550,prop-3,225,2,3,0,8,25,0,0,8,1,1.0,84,0.5,0,0.928571429,0.75,2,2,40.0,6,3.0,0
1551,1551,prop-3,225,2,2,0,14,25,1,0,14,2,2.0,73,0.0,0,0.666666667,0.666666667,1,1,35.5,1,0.5,0
1552,1552,prop-3,225,6,5,0,5,18,15,2,5,2,2.0,75,0.0,0,0.961832061,0.291666667,1,3,11.5,8,2.0,0
1553,1553,prop-3,225,2,4,0,13,24,1,0,13,1,1.25,136,0.0,0,0.978723404,0.75,2,2,65.0,10,5.0,0
1554,1554,prop-3,225,2,5,0,4,4,1,1,3,1,2.0,9,0.0,0,0.99,1.0,1,1,3.5,1,0.5,0
1555,1555,prop-3,225,2,2,0,10,21,1,0,10,2,2.0,59,0.0,0,0.666666667,0.666666667,1,1,28.5,1,0.5,0
1556,1556,prop-3,225,2,5,0,12,23,1,0,12,2,2.0,81,0.0,0,0.980392157,1.0,2,7,39.5,4,2.0,0
1557,1557,prop-3,225,1,1,0,0,5,0,0,0,0,2.0,17,0.0,0,0.0,0.0,0,0,12.0,0,0.0,0
1558,1558,prop-3,225,1,1,0,0,5,0,0,0,0,2.0,31,0.0,0,0.0,0.0,0,0,12.0,0,0.0,0
1559,1559,prop-3,225,2,1,0,8,21,1,0,8,2,1.333333333,126,0.0,0,0.0,0.625,0,0,60.5,4,2.0,0
1560,1560,prop-3,225,1,1,0,0,5,0,0,0,0,2.0,17,0.0,0,0.0,0.0,0,0,12.0,0,0.0,0
1561,1561,prop-3,225,1,1,0,0,5,0,0,0,0,2.0,18,0.0,0,0.0,0.0,0,0,12.0,0,0.0,0
1562,1562,prop-3,225,1,1,0,1,5,0,0,1,0,2.0,17,0.0,0,0.0,0.0,0,0,12.0,0,0.0,0
1563,1563,prop-3,225,1,1,0,1,5,0,0,1,0,2.0,20,0.0,0,0.0,0.0,0,0,12.0,0,0.0,0
1564,1564,prop-3,225,1,1,0,1,5,0,0,1,0,2.0,19,0.0,0,0.0,0.0,0,0,12.0,0,0.0,0
1565,1565,prop-3,225,3,1,0,15,29,3,0,15,3,1.4444444440000002,199,0.0,0,0.0,0.666666667,0,0,62.33333333,7,2.6667,0
1566,1566,prop-3,225,1,1,0,1,5,0,0,1,0,2.0,46,0.0,0,0.0,0.0,0,0,12.0,0,0.0,0
1567,1567,prop-3,225,1,1,0,1,5,0,0,1,0,2.0,20,0.0,0,0.0,0.0,0,0,12.0,0,0.0,0
1568,1568,prop-3,225,3,1,0,9,31,3,0,9,2,1.125,213,0.0,0,0.0,0.466666667,0,0,68.66666667,7,3.6667,0
1569,1569,prop-3,225,1,1,0,0,5,0,0,0,0,2.0,17,0.0,0,0.0,0.0,0,0,12.0,0,0.0,0
1570,1570,prop-3,225,1,1,0,0,5,0,0,0,0,2.0,20,0.0,0,0.0,0.0,0,0,12.0,0,0.0,0
1571,1571,prop-3,225,1,1,0,0,5,0,0,0,0,2.0,17,0.0,0,0.0,0.0,0,0,12.0,0,0.0,0
1572,1572,prop-3,225,1,1,0,0,5,0,0,0,0,2.0,65,0.0,0,0.0,0.0,0,0,12.0,0,0.0,0
1573,1573,prop-3,225,1,1,0,0,5,0,0,0,0,2.0,19,0.0,0,0.0,0.0,0,0,12.0,0,0.0,0
1574,1574,prop-3,225,3,1,0,7,21,3,0,7,3,1.25,91,0.0,0,0.0,0.666666667,0,0,28.66666667,2,1.0,0
1575,1575,prop-3,225,9,3,0,16,38,24,0,16,8,0.946428571,235,0.571428571,0,0.8297872340000001,0.27777777800000003,2,6,24.33333333,12,2.8889,0
1576,1576,prop-3,225,2,3,0,8,25,0,0,8,1,1.0,84,0.5,0,0.928571429,0.75,2,2,40.0,6,3.0,0
1577,1577,prop-3,225,2,2,0,12,23,1,0,12,2,1.0,78,0.0,0,0.875,0.666666667,0,0,37.5,4,2.0,0
1578,1578,prop-3,225,2,1,0,2,5,1,0,2,1,2.0,13,0.0,0,0.0,0.5,0,0,5.5,1,0.5,0
1579,1579,prop-3,225,7,2,1,24,35,21,1,23,2,1.166666667,181,0.0,0,0.14285714300000002,0.476190476,1,1,24.71428571,10,2.1429,0
1580,1580,prop-3,225,1,1,0,1,5,0,0,1,0,2.0,16,0.0,0,0.0,0.0,0,0,12.0,0,0.0,0
1581,1581,prop-3,225,2,1,0,14,32,1,0,14,2,1.666666667,272,0.0,0,0.0,0.625,0,0,133.5,27,13.5,0
1582,1582,prop-3,225,17,1,0,22,44,74,5,17,16,1.017045455,686,0.0,0,0.0,0.305882353,0,0,38.05882353,2,1.8824,0
1583,1583,prop-3,225,1,1,0,1,5,0,0,1,0,2.0,46,0.0,0,0.0,0.0,0,0,12.0,0,0.0,0
1584,1584,prop-3,225,1,1,0,0,2,0,0,0,1,2.0,4,0.0,0,0.0,1.0,0,0,3.0,0,0.0,0
1585,1585,prop-3,225,1,1,0,1,5,0,0,1,0,2.0,18,0.0,0,0.0,0.0,0,0,12.0,0,0.0,0
1586,1586,prop-3,225,2,1,0,15,35,1,0,15,2,1.666666667,371,0.0,0,0.0,0.625,0,0,183.0,35,17.5,0
1587,1587,prop-3,225,1,1,0,0,5,0,0,0,0,2.0,45,0.0,0,0.0,0.0,0,0,12.0,0,0.0,0
1588,1588,prop-3,225,1,1,0,0,5,0,0,0,0,2.0,106,0.0,0,0.0,0.0,0,0,12.0,0,0.0,0
1589,1589,prop-3,225,1,1,0,1,5,0,0,1,0,2.0,17,0.0,0,0.0,0.0,0,0,12.0,0,0.0,0
1590,1590,prop-3,225,1,1,0,1,5,0,0,1,0,2.0,18,0.0,0,0.0,0.0,0,0,12.0,0,0.0,0
1591,1591,prop-3,225,3,1,0,9,23,3,0,9,3,1.25,116,0.0,0,0.0,0.666666667,0,0,36.33333333,3,1.3333,0
1592,1592,prop-3,225,0,1,0,0,0,0,0,0,0,2.0,3,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
1593,1593,prop-3,225,3,2,0,16,28,1,0,16,2,0.5,107,1.0,0,0.666666667,0.666666667,1,1,34.33333333,2,0.6667,0
1594,1594,prop-3,225,4,5,0,7,18,4,0,7,1,0.833333333,85,0.5,0,0.984375,0.5555555560000001,1,6,19.75,10,2.75,0
1595,1595,prop-3,225,2,1,0,3,5,1,0,3,2,2.0,10,0.0,0,0.0,0.666666667,0,0,4.0,1,0.5,0
1596,1596,prop-3,225,3,1,0,6,11,3,0,6,3,2.0,31,0.0,0,0.0,0.7777777779999999,0,0,9.333333332999999,1,0.6667,0
1597,1597,prop-3,225,10,6,0,32,63,23,0,32,3,0.7777777779999999,406,0.333333333,0,0.93442623,0.4166666670000001,4,8,39.3,11,2.4,0
1598,1598,prop-3,225,0,1,0,0,0,0,0,0,0,2.0,4,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
1599,1599,prop-3,225,4,1,0,23,38,4,0,23,3,0.666666667,144,1.0,0,0.0,0.7777777779999999,0,0,34.5,2,0.75,0
1600,1600,prop-3,225,4,1,0,11,22,6,0,11,2,0.666666667,83,0.0,0,0.0,0.5,0,0,19.5,2,1.0,0
1601,1601,prop-3,225,3,1,0,12,19,3,0,12,3,2.0,59,0.0,0,0.0,0.7777777779999999,0,0,18.66666667,1,0.6667,0
1602,1602,prop-3,225,0,1,0,0,0,0,0,0,0,2.0,2,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
1603,1603,prop-3,225,2,3,0,5,11,1,0,5,2,1.0,38,0.0,0,0.8,0.75,1,2,17.5,3,1.5,0
1604,1604,prop-3,225,2,5,0,9,19,1,0,9,2,2.0,83,0.0,0,0.980392157,1.0,2,7,40.5,8,4.0,0
1605,1605,prop-3,225,2,4,0,3,13,1,0,3,1,2.0,32,0.0,0,0.933333333,0.75,1,1,15.0,1,0.5,0
1606,1606,prop-3,225,3,1,0,15,30,1,0,15,3,0.75,268,0.0,0,0.0,0.7777777779999999,0,0,87.66666667,8,5.0,0
1607,1607,prop-3,225,0,1,0,0,0,0,0,0,0,2.0,16,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
1608,1608,prop-3,225,4,1,3,11,20,6,3,8,2,0.666666667,70,0.0,0,0.0,0.5,0,0,16.25,2,1.0,0
1609,1609,prop-3,225,2,4,0,8,14,1,0,8,1,2.0,59,0.0,0,0.933333333,0.75,1,1,28.5,4,2.0,0
1610,1610,prop-3,225,2,2,0,14,24,1,0,14,2,1.0,82,0.0,0,0.875,0.666666667,0,0,39.5,4,2.0,0
1611,1611,prop-3,225,3,4,0,1,4,3,0,1,1,2.0,10,0.0,0,0.818181818,1.0,1,3,2.333333333,1,0.6667,0
1612,1612,prop-3,225,0,1,0,0,0,0,0,0,0,2.0,2,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
1613,1613,prop-3,225,6,1,0,11,25,13,0,11,6,0.9,88,0.5,0,0.0,0.4,0,0,13.33333333,3,1.1667,0
1614,1614,prop-3,225,2,1,0,9,12,1,0,9,2,2.0,50,1.0,0,0.0,0.666666667,0,0,23.5,4,2.0,0
1615,1615,prop-3,225,3,1,0,15,33,3,0,15,3,1.0,121,0.0,0,0.0,0.7777777779999999,0,0,39.0,2,1.0,0
1616,1616,prop-3,225,8,2,1,26,40,26,1,25,2,1.142857143,196,0.0,0,0.125,0.458333333,1,1,23.375,9,1.875,0
1617,1617,prop-3,225,3,1,0,12,19,3,0,12,3,2.0,59,0.0,0,0.0,0.7777777779999999,0,0,18.66666667,1,0.6667,0
1618,1618,prop-3,225,2,2,0,14,25,1,0,14,2,2.0,73,0.0,0,0.666666667,0.666666667,1,1,35.5,1,0.5,0
1619,1619,prop-3,225,3,4,0,1,4,3,0,1,1,2.0,10,0.0,0,0.8,1.0,1,1,2.333333333,1,0.6667,0
1620,1620,prop-3,225,2,3,0,2,6,1,0,2,1,2.0,37,0.0,0,0.928571429,0.75,1,1,17.5,4,2.0,0
1621,1621,prop-3,225,3,1,0,16,30,3,0,16,3,2.0,98,0.0,0,0.0,0.7777777779999999,0,0,31.66666667,1,0.6667,0
1622,1622,prop-3,225,0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
1623,1623,prop-3,225,3,1,0,12,20,3,0,12,3,2.0,65,0.0,0,0.0,0.7777777779999999,0,0,20.66666667,1,0.6667,0
1624,1624,prop-3,225,2,2,0,6,9,1,0,6,2,2.0,23,0.0,0,0.666666667,0.666666667,1,1,10.5,1,0.5,1
1625,1625,prop-3,225,2,3,0,8,25,0,0,8,1,1.0,84,0.5,0,0.928571429,0.75,2,2,40.0,6,3.0,0
1626,1626,prop-3,225,19,1,0,7,20,149,6,1,3,0.949074074,142,0.833333333,0,0.0,0.375,0,0,5.842105263,2,0.9474,0
1627,1627,prop-3,225,6,3,0,7,21,3,0,7,6,0.7333333329999999,109,1.0,0,0.8863636359999999,0.333333333,2,6,16.66666667,5,2.0,0
1628,1628,prop-3,225,2,2,0,10,21,1,0,10,2,2.0,59,0.0,0,0.666666667,0.666666667,1,1,28.5,1,0.5,0
1629,1629,prop-3,225,2,1,0,3,6,1,0,3,1,2.0,16,0.0,0,0.0,0.5,0,0,7.0,1,0.5,0
1630,1630,prop-3,225,2,4,0,3,10,1,0,3,1,2.0,31,0.0,0,0.933333333,0.75,1,1,14.5,3,1.5,0
1631,1631,prop-3,225,4,1,0,18,33,4,0,18,3,0.666666667,116,1.0,0,0.0,0.7777777779999999,0,0,27.75,2,0.75,0
1632,1632,prop-3,225,5,5,0,23,42,4,1,22,4,0.875,196,0.5,0,0.943396226,0.333333333,3,8,37.4,7,2.4,0
1633,1633,prop-3,225,3,4,0,1,4,3,0,1,1,2.0,10,0.0,0,0.8,1.0,1,1,2.333333333,1,0.6667,0
1634,1634,prop-3,225,3,2,0,2,8,3,0,2,1,1.0,33,0.0,0,0.6,1.0,1,1,9.666666667000001,2,1.0,0
1635,1635,prop-3,225,2,2,0,9,23,1,0,9,2,1.0,100,0.0,0,0.666666667,0.666666667,1,1,48.5,6,3.0,0
1636,1636,prop-3,225,11,2,1,36,80,53,2,35,1,1.0,471,0.0,0,0.565217391,0.238636364,1,6,41.63636364,15,3.0,1
1637,1637,prop-3,225,0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
1638,1638,prop-3,225,8,4,0,8,30,22,3,7,2,0.928571429,107,0.5,0,0.87037037,0.5,1,2,12.125,1,0.875,1
1639,1639,prop-3,225,2,2,0,2,3,1,0,2,1,2.0,7,0.0,0,0.75,1.0,1,1,2.5,1,0.5,0
1640,1640,prop-3,225,4,3,0,4,18,2,0,4,1,0.5,73,0.5,0,0.8666666670000001,0.5555555560000001,2,2,16.75,3,1.0,0
1641,1641,prop-3,225,6,3,2,16,28,13,2,14,3,0.8,120,0.0,0,0.444444444,0.444444444,1,1,18.83333333,3,1.8333,0
1642,1642,prop-3,225,8,3,0,16,34,16,0,16,8,0.857142857,203,0.4,0,0.8478260870000001,0.325,2,6,23.75,12,2.75,0
1643,1643,prop-3,225,10,4,0,23,76,43,1,22,1,1.091503268,1102,0.941176471,0,0.851851852,0.236111111,1,2,107.5,8,2.4,2
1644,1644,prop-3,225,3,1,0,18,16,3,0,18,2,2.0,65,0.0,0,0.0,0.5555555560000001,0,0,20.66666667,1,0.6667,0
1645,1645,prop-3,225,0,1,0,0,0,0,0,0,0,2.0,3,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
1646,1646,prop-3,225,2,2,0,11,22,1,0,11,2,2.0,69,0.0,0,0.8,0.666666667,1,2,33.5,2,1.0,2
1647,1647,prop-3,225,8,4,0,7,23,10,0,7,8,0.857142857,148,0.4,0,0.867924528,0.325,3,9,16.875,6,2.0,0
1648,1648,prop-3,225,3,1,0,12,20,3,0,12,3,2.0,65,0.0,0,0.0,0.7777777779999999,0,0,20.66666667,1,0.6667,0
1649,1649,prop-3,225,8,3,1,9,23,10,1,8,8,0.857142857,148,0.4,0,0.8478260870000001,0.325,2,6,16.875,6,2.0,0
1650,1650,prop-3,225,2,2,0,22,26,1,0,22,2,2.0,132,1.0,0,0.875,0.666666667,0,0,63.5,5,2.5,0
1651,1651,prop-3,225,8,1,6,50,105,26,6,44,4,1.0,631,0.333333333,0,0.0,0.375,0,0,77.5,11,4.0,2
1652,1652,prop-3,225,3,2,0,2,8,3,0,2,1,1.0,33,0.0,0,0.6,1.0,1,1,9.666666667000001,2,1.0,0
1653,1653,prop-3,225,3,1,0,14,28,3,0,14,3,2.0,91,0.0,0,0.0,0.7777777779999999,0,0,29.33333333,1,0.6667,0
1654,1654,prop-3,225,5,5,0,16,31,4,0,16,4,0.833333333,147,0.666666667,0,0.943396226,0.333333333,3,8,27.8,5,2.0,2
1655,1655,prop-3,225,3,1,0,31,57,3,1,30,3,1.1,340,0.2,0,0.0,0.7777777779999999,0,0,110.6666667,9,3.6667,0
1656,1656,prop-3,225,6,5,0,17,31,15,0,17,2,1.0,327,0.5,0,0.953703704,0.375,3,5,52.83333333,13,5.3333,0
1657,1657,prop-3,225,3,4,0,14,30,1,0,14,1,1.0,167,0.166666667,0,0.978723404,0.75,2,2,52.66666667,10,3.3333,0
1658,1658,prop-3,225,6,2,0,42,84,9,1,42,2,1.2,457,1.0,0,0.166666667,0.361111111,0,0,74.83333333,12,4.5,1
1659,1659,prop-3,225,2,2,0,24,55,1,0,24,2,1.5,246,0.5,0,0.875,0.666666667,1,1,121.0,19,9.5,0
1660,1660,prop-3,225,2,3,0,2,6,1,0,2,1,2.0,37,0.0,0,0.928571429,0.75,1,1,17.5,4,2.0,0
1661,1661,prop-3,225,0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
1662,1662,prop-3,225,0,1,0,0,0,0,0,0,0,2.0,4,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
1663,1663,prop-3,225,2,2,0,10,19,1,0,10,2,2.0,45,0.0,0,0.666666667,0.666666667,1,1,21.5,1,0.5,0
1664,1664,prop-3,225,2,1,0,13,20,1,2,11,1,1.0,139,0.0,0,0.0,0.5,0,0,68.0,10,5.0,1
1665,1665,prop-3,225,7,3,0,9,18,17,0,9,5,0.958333333,88,0.0,0,0.8,0.611111111,2,3,11.0,2,0.8571,0
1666,1666,prop-3,225,4,5,9,46,50,0,9,37,2,0.5555555560000001,223,0.666666667,0,0.928571429,0.7777777779999999,4,4,54.0,5,1.5,0
1667,1667,prop-3,225,2,3,0,13,7,1,0,13,2,2.0,37,0.0,0,0.857142857,0.6,1,1,17.5,1,0.5,0
1668,1668,prop-3,225,8,5,0,19,24,16,0,19,2,0.904761905,112,0.0,0,0.7777777779999999,0.428571429,3,6,12.625,5,1.25,1
1669,1669,prop-3,225,2,3,0,16,16,1,0,16,2,2.0,63,0.0,0,0.857142857,0.6,1,1,30.5,6,3.0,0
1670,1670,prop-3,225,2,3,2,4,7,1,2,2,1,1.0,25,0.5,0,1.0,1.0,0,0,10.5,0,0.0,0
1671,1671,prop-3,225,3,3,0,13,25,1,0,13,2,0.833333333,161,0.333333333,0,0.947368421,0.625,0,0,51.66666667,9,3.0,0
1672,1672,prop-3,225,2,3,0,8,9,1,0,8,2,2.0,41,0.0,0,0.857142857,0.625,1,1,19.5,4,2.0,0
1673,1673,prop-3,225,2,4,0,30,35,1,0,30,2,2.0,177,0.0,0,0.916666667,0.625,1,1,87.5,1,0.5,0
1674,1674,prop-3,225,9,1,0,12,18,4,11,1,6,0.625,115,1.0,0,0.0,0.7777777779999999,0,0,11.44444444,2,1.2222,0
1675,1675,prop-3,225,2,3,0,14,14,1,0,14,2,2.0,38,0.0,0,0.958333333,0.666666667,2,2,18.0,1,0.5,0
1676,1676,prop-3,225,2,1,0,11,19,1,4,7,1,2.0,53,0.0,0,0.0,0.5,0,0,25.0,1,0.5,0
1677,1677,prop-3,225,2,3,0,34,36,1,0,34,2,2.0,151,0.0,0,0.857142857,0.6,1,1,74.5,6,3.0,0
1678,1678,prop-3,225,2,3,0,28,23,1,0,28,2,2.0,163,0.0,0,0.857142857,0.6,1,1,80.5,13,6.5,0
1679,1679,prop-3,225,10,5,0,21,55,29,3,18,6,0.9,406,0.5,0,0.757575758,0.422222222,3,5,38.6,4,1.2,0
1680,1680,prop-3,225,2,4,0,21,18,1,0,21,2,2.0,74,0.0,0,0.916666667,0.625,1,1,36.0,1,0.5,0
1681,1681,prop-3,225,2,3,0,17,12,1,0,17,2,2.0,76,0.0,0,0.857142857,0.6,1,1,37.0,2,1.0,0
1682,1682,prop-3,225,2,3,0,18,25,1,0,18,2,1.0,102,0.0,0,0.857142857,0.6,2,2,49.5,6,3.0,0
1683,1683,prop-3,225,4,1,0,30,59,6,0,30,1,1.0,573,0.0,0,0.0,0.3125,0,0,140.0,1,0.75,0
1684,1684,prop-3,225,5,5,0,6,12,4,0,6,1,0.916666667,46,0.0,0,0.8888888890000001,0.666666667,2,3,7.6,1,0.6,0
1685,1685,prop-3,225,2,3,0,7,8,1,0,7,2,2.0,22,0.0,0,0.857142857,0.625,1,1,10.0,1,0.5,0
1686,1686,prop-3,225,5,1,0,10,30,2,2,8,3,0.6875,126,0.5,0,0.0,0.583333333,0,0,23.4,4,1.2,0
1687,1687,prop-3,225,1,3,1,2,2,0,1,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0
1688,1688,prop-3,225,6,5,1,14,24,9,4,10,5,0.933333333,124,0.333333333,0,0.857142857,0.533333333,3,3,19.16666667,2,0.8333,0
1689,1689,prop-3,225,4,5,0,27,68,4,0,27,1,1.0,366,0.0,0,0.923076923,0.5555555560000001,2,2,89.75,1,0.5,1
1690,1690,prop-3,225,2,3,0,11,10,1,0,11,2,2.0,28,0.0,0,0.857142857,0.6,1,1,13.0,2,1.0,0
1691,1691,prop-3,225,2,3,0,21,17,1,0,21,2,2.0,66,0.0,0,0.857142857,0.6,1,1,32.0,1,0.5,0
1692,1692,prop-3,225,2,3,0,13,12,1,0,13,2,2.0,69,0.0,0,0.857142857,0.6,1,1,33.5,5,2.5,0
1693,1693,prop-3,225,4,4,0,7,13,6,0,7,1,1.0,46,0.0,0,0.8125,0.5625,2,3,10.25,3,1.5,0
1694,1694,prop-3,225,3,3,0,7,10,3,0,7,3,2.0,40,0.0,0,0.75,0.583333333,1,1,12.33333333,1,0.6667,0
1695,1695,prop-3,225,4,3,0,13,28,0,0,13,2,0.666666667,364,0.111111111,0,0.9,0.533333333,0,0,87.75,3,1.0,0
1696,1696,prop-3,225,2,3,0,21,17,1,0,21,2,2.0,66,0.0,0,0.857142857,0.6,1,1,32.0,1,0.5,0
1697,1697,prop-3,225,6,4,0,14,22,9,1,13,4,0.95,103,0.0,0,0.857142857,0.666666667,3,5,15.5,1,0.6667,0
1698,1698,prop-3,225,7,4,0,15,21,21,0,15,4,1.023809524,142,0.28571428600000004,0,0.838709677,0.444444444,1,3,18.28571429,4,1.4286,0
