,Name,version,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
2073,prop-3,236,1,1,0,1,5,0,0,1,0,2.0,18,0.0,0,0.0,0.0,0,0,12.0,0,0.0,0
2074,prop-3,236,3,1,0,7,21,3,0,7,3,1.25,91,0.0,0,0.0,0.666666667,0,0,28.66666667,2,1.0,0
2075,prop-3,236,1,1,0,0,5,0,0,0,0,2.0,19,0.0,0,0.0,0.0,0,0,12.0,0,0.0,0
2076,prop-3,236,1,1,0,1,5,0,0,1,0,2.0,20,0.0,0,0.0,0.0,0,0,12.0,0,0.0,0
2077,prop-3,236,3,1,0,9,31,3,0,9,2,1.125,213,0.0,0,0.0,0.46666666700000003,0,0,68.66666667,7,3.6667,0
2078,prop-3,236,1,1,0,0,5,0,0,0,0,2.0,17,0.0,0,0.0,0.0,0,0,12.0,0,0.0,0
2079,prop-3,236,1,1,0,0,5,0,0,0,0,2.0,18,0.0,0,0.0,0.0,0,0,12.0,0,0.0,0
2080,prop-3,236,1,1,0,0,5,0,0,0,0,2.0,18,0.0,0,0.0,0.0,0,0,12.0,0,0.0,0
2081,prop-3,236,1,1,0,1,5,0,0,1,0,2.0,21,0.0,0,0.0,0.0,0,0,12.0,0,0.0,0
2082,prop-3,236,1,1,0,0,5,0,0,0,0,2.0,41,0.0,0,0.0,0.0,0,0,12.0,0,0.0,0
2083,prop-3,236,1,1,0,1,5,0,0,1,0,2.0,17,0.0,0,0.0,0.0,0,0,12.0,0,0.0,0
2084,prop-3,236,1,1,0,0,5,0,0,0,0,2.0,45,0.0,0,0.0,0.0,0,0,12.0,0,0.0,0
2085,prop-3,236,1,1,0,0,5,0,0,0,0,2.0,254,0.0,0,0.0,0.0,0,0,12.0,0,0.0,0
2086,prop-3,236,2,1,0,4,11,1,0,4,2,2.0,50,0.0,0,0.0,0.625,0,0,24.0,2,1.0,0
2087,prop-3,236,3,1,0,7,21,3,0,7,3,1.25,91,0.0,0,0.0,0.666666667,0,0,28.66666667,2,1.0,0
2088,prop-3,236,11,1,0,6,49,41,0,6,10,0.666666667,298,0.0,0,0.0,0.32,0,0,25.81818182,16,3.0,0
2089,prop-3,236,1,1,0,0,5,0,0,0,0,2.0,20,0.0,0,0.0,0.0,0,0,12.0,0,0.0,0
2090,prop-3,236,1,1,0,0,5,0,0,0,0,2.0,17,0.0,0,0.0,0.0,0,0,12.0,0,0.0,0
2091,prop-3,236,1,1,0,0,5,0,0,0,0,2.0,65,0.0,0,0.0,0.0,0,0,12.0,0,0.0,0
2092,prop-3,236,3,1,0,9,23,3,0,9,3,1.25,116,0.0,0,0.0,0.666666667,0,0,36.33333333,3,1.3333,0
2093,prop-3,236,1,1,0,1,5,0,0,1,0,2.0,15,0.0,0,0.0,0.0,0,0,12.0,0,0.0,0
2094,prop-3,236,1,1,0,1,5,0,0,1,0,2.0,20,0.0,0,0.0,0.0,0,0,12.0,0,0.0,0
2095,prop-3,236,1,1,0,1,5,0,0,1,0,2.0,22,0.0,0,0.0,0.0,0,0,12.0,0,0.0,0
2096,prop-3,236,1,1,0,0,5,0,0,0,0,2.0,18,0.0,0,0.0,0.0,0,0,12.0,0,0.0,0
2097,prop-3,236,1,1,0,1,5,0,0,1,0,2.0,23,0.0,0,0.0,0.0,0,0,12.0,0,0.0,0
2098,prop-3,236,3,3,0,4,9,3,0,4,1,2.0,29,0.0,0,0.7777777779999999,0.666666667,1,1,8.666666667000001,1,0.6667,0
2099,prop-3,236,2,5,0,4,4,1,1,3,1,2.0,9,0.0,0,0.99,1.0,1,1,3.5,1,0.5,0
2100,prop-3,236,5,3,0,15,26,8,0,15,2,1.0,108,0.0,0,0.5,0.6,1,1,20.4,4,1.8,0
2101,prop-3,236,3,4,0,3,16,3,1,2,3,2.0,85,0.0,0,0.9784946240000001,0.41666666700000005,1,1,27.33333333,8,3.6667,0
2102,prop-3,236,2,2,0,22,37,1,0,22,2,1.0,129,0.0,0,0.875,0.666666667,0,0,63.0,7,3.5,0
2103,prop-3,236,4,1,0,23,42,4,0,23,3,0.833333333,156,1.0,0,0.0,0.583333333,0,0,37.5,5,1.75,1
2104,prop-3,236,2,1,0,3,10,1,0,3,2,2.0,31,0.0,0,0.0,0.666666667,0,0,14.5,3,1.5,0
2105,prop-3,236,4,1,0,23,54,4,0,23,2,1.0,315,1.0,0,0.0,0.5,0,0,77.25,9,3.25,0
2106,prop-3,236,2,3,0,4,5,1,0,4,1,2.0,15,0.0,0,0.988372093,0.75,2,2,6.5,1,0.5,0
2107,prop-3,236,2,4,0,13,24,1,0,13,1,1.25,136,0.0,0,0.978723404,0.75,2,2,65.0,10,5.0,0
2108,prop-3,236,6,5,0,5,18,15,2,5,2,2.0,75,0.0,0,0.962121212,0.291666667,1,3,11.5,8,2.0,0
2109,prop-3,236,5,1,0,25,47,10,0,25,3,1.25,182,1.0,0,0.0,0.4,0,0,35.2,5,2.2,1
2110,prop-3,236,6,4,0,10,29,15,2,8,1,1.2,99,0.0,0,0.9285714290000001,1.0,1,3,15.33333333,2,1.0,0
2111,prop-3,236,12,6,0,32,68,34,0,32,3,0.8409090909999999,524,0.25,0,0.920634921,0.409090909,5,9,42.33333333,13,2.9167,1
2112,prop-3,236,2,5,0,14,26,1,0,14,2,1.0,153,0.0,0,0.9921875,0.625,2,2,75.0,11,5.5,0
2113,prop-3,236,3,1,0,12,19,3,0,12,3,2.0,59,0.0,0,0.0,0.7777777779999999,0,0,18.66666667,1,0.6667,1
2114,prop-3,236,2,5,0,11,18,1,0,11,2,2.0,126,0.0,0,0.980392157,1.0,2,7,62.0,15,7.5,0
2115,prop-3,236,2,3,0,8,25,0,0,8,1,1.0,84,0.5,0,0.9285714290000001,0.75,2,2,40.0,6,3.0,2
2116,prop-3,236,2,2,0,14,25,1,0,14,2,2.0,73,0.0,0,0.666666667,0.666666667,1,1,35.5,1,0.5,0
2117,prop-3,236,0,1,0,0,0,0,0,0,0,2.0,6,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
2118,prop-3,236,3,4,0,13,31,1,0,13,1,1.083333333,197,0.166666667,0,0.978723404,0.75,1,1,62.66666667,12,4.0,0
2119,prop-3,236,2,1,0,9,12,1,0,9,2,2.0,50,1.0,0,0.0,0.666666667,0,0,23.5,4,2.0,0
2120,prop-3,236,9,3,0,16,38,24,0,16,8,0.9464285709999999,235,0.571428571,0,0.8297872340000001,0.27777777800000003,2,6,24.33333333,12,2.8889,0
2121,prop-3,236,2,3,0,8,25,0,0,8,1,1.0,84,0.5,0,0.9285714290000001,0.75,2,2,40.0,6,3.0,2
2122,prop-3,236,2,2,0,12,23,1,0,12,2,1.0,78,0.0,0,0.875,0.666666667,0,0,37.5,4,2.0,0
2123,prop-3,236,2,1,0,2,5,1,0,2,1,2.0,13,0.0,0,0.0,0.5,0,0,5.5,1,0.5,0
2124,prop-3,236,7,2,1,24,35,21,1,23,2,1.166666667,181,0.0,0,0.14285714300000002,0.47619047600000003,1,1,24.71428571,10,2.1429,0
2125,prop-3,236,1,1,0,1,5,0,0,1,0,2.0,16,0.0,0,0.0,0.0,0,0,12.0,0,0.0,0
2126,prop-3,236,2,1,0,14,32,1,0,14,2,1.6666666669999999,272,0.0,0,0.0,0.625,0,0,133.5,27,13.5,0
2127,prop-3,236,17,1,0,22,44,74,5,17,16,1.017045455,686,0.0,0,0.0,0.305882353,0,0,38.05882353,2,1.8824,1
2128,prop-3,236,2,5,0,12,23,1,0,12,2,2.0,81,0.0,0,0.980392157,1.0,2,7,39.5,4,2.0,0
2129,prop-3,236,2,2,0,10,21,1,0,10,2,2.0,59,0.0,0,0.666666667,0.666666667,1,1,28.5,1,0.5,0
2130,prop-3,236,11,4,0,9,25,55,1,8,3,1.0,108,0.0,0,0.8611111109999999,0.393939394,1,2,8.727272727,5,1.2727,0
2131,prop-3,236,2,1,0,11,35,1,0,11,2,1.5,114,0.5,0,0.0,0.666666667,0,0,54.0,4,2.0,0
2132,prop-3,236,0,1,0,0,0,0,0,0,0,2.0,15,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
2133,prop-3,236,3,4,0,21,37,1,0,21,1,1.0,214,0.166666667,0,0.978723404,0.75,2,2,68.33333333,14,4.6667,0
2134,prop-3,236,3,4,0,1,4,3,0,1,1,2.0,10,0.0,0,0.818181818,1.0,1,3,2.333333333,1,0.6667,0
2135,prop-3,236,0,1,0,0,0,0,0,0,0,2.0,3,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
2136,prop-3,236,2,1,0,11,18,1,0,11,2,2.0,55,0.0,0,0.0,0.666666667,0,0,26.5,1,0.5,0
2137,prop-3,236,4,3,0,30,54,6,1,30,1,2.0,276,0.0,0,0.884615385,0.35,2,2,68.0,15,4.5,0
2138,prop-3,236,1,1,0,1,5,0,0,1,0,2.0,46,0.0,0,0.0,0.0,0,0,12.0,0,0.0,0
2139,prop-3,236,4,3,0,12,17,6,0,12,2,2.0,86,0.0,0,0.666666667,0.41666666700000005,1,1,20.5,5,1.75,0
2140,prop-3,236,4,4,1,9,12,6,1,8,1,2.0,57,0.0,0,0.8125,0.5625,3,4,13.25,5,2.0,0
2141,prop-3,236,6,5,0,24,29,9,0,24,2,0.933333333,136,0.0,0,0.857142857,0.6,3,3,21.16666667,1,0.6667,0
2142,prop-3,236,5,5,0,16,18,8,0,16,1,1.0,70,0.0,0,0.8888888890000001,0.666666667,2,3,12.4,1,0.6,0
2143,prop-3,236,6,5,0,11,16,9,1,10,1,0.933333333,55,0.0,0,0.857142857,0.7333333329999999,2,3,7.666666667,2,0.8333,0
2144,prop-3,236,2,2,0,11,9,1,0,11,2,2.0,25,0.0,0,0.8,0.666666667,1,1,11.5,1,0.5,0
2145,prop-3,236,2,3,0,25,16,1,0,25,2,2.0,92,0.0,0,0.857142857,0.6,1,1,45.0,1,0.5,0
2146,prop-3,236,2,3,0,11,11,1,0,11,2,2.0,43,0.0,0,0.857142857,0.625,1,1,20.5,5,2.5,0
2147,prop-3,236,2,3,0,27,29,1,0,27,2,1.0,137,0.0,0,0.958333333,0.666666667,2,3,67.0,1,0.5,0
2148,prop-3,236,2,4,0,1,3,1,0,1,1,2.0,7,0.0,0,0.916666667,1.0,1,1,2.5,1,0.5,0
2149,prop-3,236,3,1,0,4,6,3,2,2,2,1.0,24,0.0,1,0.0,0.75,0,0,6.666666667,1,0.3333,0
2150,prop-3,236,5,1,0,22,52,8,0,22,2,0.8125,381,0.25,0,0.0,0.583333333,0,0,74.4,16,4.8,0
2151,prop-3,236,2,3,0,21,25,1,0,21,2,2.0,142,0.0,0,0.857142857,0.6,1,1,70.0,4,2.0,0
2152,prop-3,236,5,5,0,9,15,8,0,9,1,1.0,48,0.0,0,0.896551724,0.5,3,5,8.0,1,0.6,0
2153,prop-3,236,2,3,0,13,15,1,0,13,2,2.0,53,0.0,0,0.857142857,0.6,1,1,25.5,5,2.5,0
2154,prop-3,236,4,2,0,10,14,4,0,10,2,1.0,49,1.0,0,0.666666667,0.5555555560000001,1,1,10.75,1,0.5,0
2155,prop-3,236,26,2,0,54,138,307,0,54,2,0.933333333,2288,0.424242424,0,0.36842105299999994,0.20571428600000002,1,1,85.73076923,14,3.5,0
2156,prop-3,236,2,3,0,13,12,1,0,13,2,2.0,35,0.0,0,0.958333333,0.666666667,2,2,16.5,1,0.5,0
2157,prop-3,236,2,3,0,5,5,1,0,5,2,2.0,17,0.0,0,0.857142857,0.625,1,1,7.0,1,0.5,0
2158,prop-3,236,2,3,0,16,16,1,0,16,2,2.0,57,0.0,0,0.857142857,0.6,1,1,27.5,5,2.5,0
2159,prop-3,236,2,2,0,20,28,1,0,20,2,2.0,97,0.0,0,0.8,0.666666667,1,1,47.5,1,0.5,0
2160,prop-3,236,6,5,0,13,18,9,0,13,2,0.933333333,71,0.0,0,0.857142857,0.6,3,3,10.33333333,1,0.6667,0
2161,prop-3,236,2,3,0,4,7,1,0,4,2,2.0,22,0.0,0,0.857142857,0.625,1,1,10.0,1,0.5,0
2162,prop-3,236,9,4,0,29,55,14,2,27,7,0.875,333,0.0,0,0.8292682929999999,0.625,3,8,35.55555556,2,0.8889,0
2163,prop-3,236,3,5,0,21,41,1,0,21,2,1.375,400,0.875,0,0.916666667,0.625,2,2,127.0,1,0.3333,1
2164,prop-3,236,2,3,0,6,6,1,0,6,2,2.0,15,0.0,0,0.857142857,0.6,1,1,6.5,1,0.5,0
2165,prop-3,236,2,2,0,18,14,1,0,18,2,2.0,52,0.0,0,0.8,0.666666667,1,1,25.0,1,0.5,0
2166,prop-3,236,7,6,0,13,27,19,0,13,1,1.0,98,0.0,0,0.848484848,0.666666667,3,5,12.57142857,1,0.7143,0
2167,prop-3,236,3,3,0,32,38,3,0,32,2,0.5,224,0.0,0,0.75,0.47619047600000003,1,1,72.66666667,8,4.6667,0
2168,prop-3,236,29,1,6,40,90,374,6,34,6,0.95,636,0.5,0,0.0,0.13865546199999998,0,0,20.5862069,5,2.0345,0
2169,prop-3,236,3,2,70,77,5,3,70,7,3,2.0,16,0.0,0,0.666666667,0.666666667,1,1,4.333333333,1,0.6667,0
2170,prop-3,236,6,6,0,19,36,13,0,19,1,1.0,204,0.0,0,0.875,0.6,3,5,32.5,1,0.6667,0
2171,prop-3,236,2,3,0,24,18,1,0,24,2,2.0,94,0.0,0,0.857142857,0.6,1,1,46.0,9,4.5,0
2172,prop-3,236,2,3,0,11,9,1,0,11,2,2.0,30,0.0,0,0.857142857,0.6,1,1,14.0,1,0.5,0
2173,prop-3,236,2,4,0,15,9,1,0,15,2,2.0,42,1.0,0,0.916666667,0.625,1,1,19.5,1,0.5,0
2174,prop-3,236,3,4,0,14,19,1,0,14,2,0.75,74,0.0,0,0.8888888890000001,0.666666667,2,2,23.0,1,0.3333,0
2175,prop-3,236,2,3,1,6,7,1,1,5,2,2.0,19,0.0,0,0.9523809520000001,0.666666667,1,1,8.5,1,0.5,0
2176,prop-3,236,7,4,0,15,33,7,2,13,5,0.875,195,0.0,0,0.871794872,0.611111111,3,4,26.28571429,2,0.8571,0
2177,prop-3,236,12,2,0,49,127,0,0,49,2,0.837320574,1192,0.578947368,0,0.615384615,0.25,1,4,96.75,10,4.25,0
2178,prop-3,236,6,3,4,19,32,9,4,15,4,0.8666666670000001,141,0.333333333,0,0.833333333,0.55,0,0,22.0,2,0.8333,0
2179,prop-3,236,2,2,0,8,6,1,0,8,2,2.0,14,0.0,0,0.933333333,0.75,0,0,6.0,1,0.5,0
2180,prop-3,236,2,3,0,16,15,1,0,16,2,2.0,154,0.0,0,0.857142857,0.6,1,1,76.0,3,1.5,0
2181,prop-3,236,2,3,0,24,23,1,0,24,2,2.0,155,0.0,0,0.857142857,0.6,1,1,76.5,11,5.5,0
2182,prop-3,236,7,1,0,15,22,17,9,6,5,0.7777777779999999,79,0.333333333,0,0.0,0.3,0,0,9.857142857000001,2,0.8571,0
2183,prop-3,236,2,3,0,19,27,1,0,19,2,1.0,109,0.0,0,0.857142857,0.666666667,1,1,53.0,5,2.5,0
2184,prop-3,236,2,2,0,15,14,1,0,15,2,2.0,66,0.0,0,0.8,0.666666667,1,1,32.0,1,0.5,0
2185,prop-3,236,7,5,0,21,30,15,0,21,3,0.944444444,111,0.0,0,0.8275862070000001,0.4,3,4,14.42857143,3,1.0,0
2186,prop-3,236,9,2,5,30,70,32,5,25,5,0.920454545,510,0.181818182,0,0.666666667,0.3125,1,1,54.44444444,7,2.1111,0
2187,prop-3,236,24,1,2,9,50,140,2,7,2,0.846153846,437,0.846153846,0,0.0,0.33695652200000004,0,0,16.66666667,4,1.25,0
2188,prop-3,236,2,3,0,5,7,1,0,5,2,2.0,29,0.0,0,0.857142857,0.625,1,1,13.5,2,1.0,0
2189,prop-3,236,3,3,0,5,20,1,0,5,1,0.75,91,0.5,0,0.954545455,0.75,1,2,28.66666667,5,1.6667,0
2190,prop-3,236,5,5,0,23,29,4,0,23,1,0.916666667,110,0.0,0,0.8888888890000001,0.666666667,2,3,20.4,1,0.6,0
2191,prop-3,236,5,5,0,15,19,8,0,15,2,1.0,63,0.0,0,0.8888888890000001,0.4,3,3,11.0,1,0.6,0
2192,prop-3,236,3,4,0,36,49,3,0,36,2,2.0,502,0.0,0,0.846153846,0.6,1,1,166.33333330000002,1,0.6667,0
2193,prop-3,236,3,2,0,30,33,1,0,30,2,1.0,198,1.0,0,0.8,0.666666667,1,1,64.33333333,1,0.3333,0
2194,prop-3,236,1,5,0,1,2,0,0,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0
2195,prop-3,236,19,5,0,30,41,171,0,30,19,1.0555555559999998,335,1.0,0,0.660377358,0.21052631600000002,2,4,16.47368421,13,3.2105,0
2196,prop-3,236,4,5,0,11,25,4,0,11,2,0.916666667,135,0.25,0,0.947368421,0.46666666700000003,1,1,31.75,2,0.75,0
2197,prop-3,236,2,3,0,11,9,1,0,11,2,2.0,29,0.0,0,0.857142857,0.6,1,1,13.5,2,1.0,0
2198,prop-3,236,36,3,1,106,199,440,45,61,20,0.923809524,2611,0.666666667,1,0.37037037,0.24395604399999998,2,3,71.27777778,7,1.6389,8
2199,prop-3,236,2,4,0,13,12,1,0,13,2,2.0,46,0.0,0,0.8888888890000001,0.666666667,2,2,22.0,1,0.5,0
2200,prop-3,236,6,5,0,29,40,15,0,29,2,1.066666667,168,0.0,0,0.857142857,0.44,3,4,26.5,1,0.6667,0
2201,prop-3,236,2,3,0,22,12,1,0,22,2,2.0,43,0.0,0,0.857142857,0.6,1,1,20.5,2,1.0,0
2202,prop-3,236,4,3,0,18,27,6,0,18,2,2.0,131,0.0,0,0.666666667,0.41666666700000005,1,1,31.75,5,2.75,0
2203,prop-3,236,4,5,0,9,13,4,0,9,1,1.0,43,0.0,0,0.923076923,0.5555555560000001,2,2,9.0,1,0.5,0
2204,prop-3,236,9,3,0,25,51,36,0,25,3,1.083333333,307,0.0,0,0.428571429,0.317460317,1,1,32.77777778,3,1.6667,1
2205,prop-3,236,2,2,0,21,15,1,0,21,2,2.0,53,0.0,0,0.8,0.666666667,1,1,25.5,1,0.5,0
2206,prop-3,236,6,5,0,11,16,9,1,10,1,0.933333333,55,0.0,0,0.857142857,0.7333333329999999,2,3,7.666666667,2,0.8333,0
2207,prop-3,236,2,3,0,7,8,1,0,7,2,2.0,22,0.0,0,0.857142857,0.625,1,1,10.0,1,0.5,0
2208,prop-3,236,7,5,0,20,39,21,0,20,1,1.0555555559999998,186,0.0,0,0.8275862070000001,0.5,2,3,25.14285714,3,1.2857,0
2209,prop-3,236,3,4,0,4,5,3,0,4,1,2.0,14,0.0,0,0.846153846,0.666666667,2,2,3.666666667,1,0.6667,0
2210,prop-3,236,2,4,0,27,27,1,0,27,2,2.0,228,1.0,0,0.916666667,0.625,1,1,112.5,1,0.5,0
2211,prop-3,236,5,3,5,30,28,10,5,25,2,2.0,149,0.0,0,0.692307692,0.46666666700000003,1,1,28.8,3,1.2,0
2212,prop-3,236,2,3,0,6,5,1,0,6,2,2.0,15,0.0,0,0.857142857,0.625,1,1,6.5,1,0.5,0
2213,prop-3,236,3,3,59,67,4,3,59,8,3,1.5,19,0.0,0,0.818181818,0.6,1,1,3.333333333,1,0.6667,0
2214,prop-3,236,9,1,0,41,70,30,9,32,6,0.916666667,621,0.333333333,1,0.0,0.225,0,0,67.66666667,30,5.2222,1
2215,prop-3,236,2,3,0,15,15,1,0,15,2,2.0,65,0.0,0,0.857142857,0.625,1,1,31.5,3,1.5,0
2216,prop-3,236,7,1,0,3,11,0,1,2,7,0.666666667,128,0.4,0,0.0,0.4,1,1,16.57142857,11,2.5714,0
2217,prop-3,236,2,3,0,7,10,1,0,7,2,2.0,41,0.0,0,0.857142857,0.666666667,1,1,19.5,2,1.0,0
2218,prop-3,236,3,4,1,9,32,3,1,8,3,2.0,114,0.0,0,0.913043478,0.583333333,1,1,37.0,1,0.6667,0
2219,prop-3,236,6,5,0,16,19,13,0,16,3,1.0,75,0.0,0,0.857142857,0.533333333,2,3,11.0,1,0.6667,0
2220,prop-3,236,6,4,0,31,37,7,5,26,4,0.9,184,0.0,0,0.8787878790000001,0.533333333,4,8,29.0,2,0.8333,0
2221,prop-3,236,4,5,0,9,13,4,0,9,1,1.0,43,0.0,0,0.923076923,0.5555555560000001,2,2,9.0,1,0.5,0
2222,prop-3,236,3,3,0,12,15,1,0,12,2,0.833333333,96,1.0,0,0.857142857,0.6,1,1,30.0,11,3.6667,0
2223,prop-3,236,3,3,0,16,18,1,0,16,2,0.833333333,106,1.0,0,0.857142857,0.6,1,1,33.33333333,12,4.0,0
2224,prop-3,236,5,1,0,2,11,0,1,1,5,0.0,35,1.0,0,0.0,0.533333333,0,0,5.8,1,0.8,0
2225,prop-3,236,10,3,0,21,48,45,0,21,9,0.8222222220000001,544,0.0,0,0.727272727,0.314285714,0,0,51.9,20,3.1,0
2226,prop-3,236,2,3,0,14,9,1,0,14,2,2.0,46,0.0,0,0.857142857,0.6,1,1,22.0,1,0.5,0
2227,prop-3,236,2,4,0,29,32,1,0,29,2,2.0,138,0.0,0,0.916666667,0.625,2,2,68.0,1,0.5,0
2228,prop-3,236,2,3,0,19,13,1,0,19,2,2.0,96,0.0,0,0.857142857,0.6,1,1,47.0,1,0.5,0
2229,prop-3,236,5,4,0,8,9,10,0,8,1,2.0,25,0.0,0,0.7777777779999999,0.6,2,3,4.0,1,0.8,0
2230,prop-3,236,1,1,0,3,1,0,2,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
2231,prop-3,236,2,3,0,18,16,1,0,18,2,2.0,67,0.0,0,0.857142857,0.6,1,1,32.5,6,3.0,0
2232,prop-3,236,2,3,0,5,4,1,0,5,2,2.0,12,0.0,0,0.857142857,0.6,1,1,5.0,1,0.5,0
2233,prop-3,236,3,6,0,11,13,3,0,11,3,1.0,50,0.0,0,0.8888888890000001,0.7777777779999999,3,5,15.33333333,3,1.6667,0
2234,prop-3,236,9,6,0,7,18,36,0,7,1,2.0,49,0.0,0,0.94017094,0.625,2,3,4.444444444,1,0.7778,0
2235,prop-3,236,2,3,0,11,8,1,0,11,2,2.0,30,0.0,0,0.857142857,0.625,1,1,14.0,2,1.0,0
2236,prop-3,236,2,4,0,9,8,1,0,9,2,2.0,26,0.0,0,0.9,0.666666667,1,1,12.0,1,0.5,0
2237,prop-3,236,0,1,0,5,0,0,5,0,0,2.0,347,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1
2238,prop-3,236,5,5,0,21,21,10,0,21,1,1.083333333,92,0.0,0,0.8888888890000001,0.666666667,2,3,16.8,1,0.6,0
2239,prop-3,236,8,4,0,34,39,20,8,26,4,0.9285714290000001,210,0.0,0,0.828571429,0.571428571,3,7,24.75,2,0.875,0
2240,prop-3,236,2,4,0,8,22,1,0,8,1,1.0,294,0.0,0,0.967741935,0.666666667,1,1,141.0,15,7.5,0
2241,prop-3,236,2,3,1,23,30,1,1,22,2,1.0,183,0.0,0,0.958333333,0.6,0,0,88.0,7,3.5,0
2242,prop-3,236,4,5,0,6,11,4,0,6,1,1.0,37,0.0,0,0.923076923,0.5555555560000001,2,2,7.5,1,0.5,0
2243,prop-3,236,3,4,0,38,59,3,0,38,2,1.0,479,0.0,0,0.846153846,0.611111111,2,2,158.33333330000002,1,0.6667,0
2244,prop-3,236,6,5,0,11,16,9,1,10,1,0.933333333,55,0.0,0,0.857142857,0.7333333329999999,2,3,7.666666667,2,0.8333,0
2245,prop-3,236,3,1,0,4,9,3,1,3,2,1.0,36,0.0,0,0.0,0.333333333,0,0,10.66666667,3,1.3333,0
2246,prop-3,236,11,1,0,19,32,51,9,10,8,0.8,229,0.333333333,0,0.0,0.3,0,0,19.54545455,4,1.5455,0
2247,prop-3,236,5,1,0,2,7,0,2,1,5,0.583333333,35,1.0,0,0.0,0.46666666700000003,0,0,5.4,1,0.8,0
2248,prop-3,236,5,5,0,15,18,8,0,15,2,1.0,55,0.0,0,0.8888888890000001,0.583333333,2,3,9.4,1,0.6,0
2249,prop-3,236,2,3,0,20,15,1,0,20,2,2.0,72,0.0,0,0.857142857,0.6,1,1,35.0,4,2.0,0
2250,prop-3,236,2,3,0,12,16,1,0,12,2,1.333333333,97,0.333333333,0,0.958333333,0.666666667,2,2,46.0,7,3.5,0
2251,prop-3,236,4,3,0,5,17,4,0,5,3,0.8888888890000001,69,0.333333333,0,0.913043478,0.666666667,1,2,15.5,3,1.0,0
2252,prop-3,236,2,3,0,22,12,1,0,22,2,2.0,43,0.0,0,0.857142857,0.6,1,1,20.5,2,1.0,0
2253,prop-3,236,4,5,0,9,13,4,0,9,1,1.0,43,0.0,0,0.923076923,0.5555555560000001,2,2,9.0,1,0.5,0
2254,prop-3,236,5,3,0,15,25,10,0,15,1,1.0,159,0.0,0,0.826086957,0.9,1,1,30.2,2,1.0,0
2255,prop-3,236,6,5,0,11,16,9,1,10,1,0.933333333,55,0.0,0,0.857142857,0.7333333329999999,2,3,7.666666667,2,0.8333,0
2256,prop-3,236,25,2,0,27,88,252,1,26,4,0.9375,819,0.5,0,0.233333333,0.222222222,1,2,31.52,11,1.56,0
2257,prop-3,236,2,3,0,15,15,1,0,15,2,2.0,55,0.0,0,0.857142857,0.6,1,1,26.5,5,2.5,0
2258,prop-3,236,7,5,0,29,40,15,0,29,3,0.944444444,172,0.0,0,0.8275862070000001,0.4,3,4,23.14285714,3,1.0,0
2259,prop-3,236,3,4,0,8,7,3,0,8,1,2.0,19,0.0,0,0.857142857,0.666666667,2,2,5.333333333,1,0.6667,0
2260,prop-3,236,2,2,0,23,14,1,0,23,2,2.0,51,0.0,0,0.8,0.666666667,1,1,24.5,1,0.5,0
2261,prop-3,236,5,5,0,17,18,4,0,17,1,0.916666667,67,0.0,0,0.8888888890000001,0.666666667,2,3,11.8,1,0.6,0
2262,prop-3,236,6,5,0,19,26,3,0,19,1,0.8666666670000001,109,0.0,0,0.857142857,0.7333333329999999,2,3,16.66666667,1,0.6667,0
2263,prop-3,236,7,4,0,18,32,7,1,17,5,0.875,147,0.0,0,0.871794872,0.5,3,4,19.42857143,2,0.8571,0
2264,prop-3,236,4,5,0,9,13,4,0,9,1,1.0,43,0.0,0,0.923076923,0.5555555560000001,2,2,9.0,1,0.5,0
2265,prop-3,236,4,5,0,9,20,4,0,9,1,1.0,74,0.0,0,0.923076923,0.5555555560000001,2,2,16.75,1,0.5,0
2266,prop-3,236,4,4,0,13,20,6,0,13,2,2.0,89,0.0,0,0.7857142859999999,0.45,2,3,21.25,4,1.5,0
2267,prop-3,236,2,3,0,34,44,1,0,34,2,2.0,184,0.0,0,0.958333333,0.666666667,2,2,91.0,1,0.5,0
2268,prop-3,236,5,5,0,23,35,10,0,23,1,1.083333333,135,0.0,0,0.8888888890000001,0.666666667,2,3,25.4,1,0.6,0
2269,prop-3,236,2,2,0,7,9,1,0,7,2,2.0,34,0.0,0,0.8,0.666666667,1,1,16.0,1,0.5,0
2270,prop-3,236,13,1,0,43,58,76,14,29,11,0.958333333,349,0.5,0,0.0,0.17857142899999998,0,0,25.69230769,4,1.8462,0
2271,prop-3,236,2,4,0,23,18,1,0,23,2,2.0,71,0.0,0,0.916666667,0.625,1,1,34.5,1,0.5,0
2272,prop-3,236,6,5,0,17,23,13,0,17,3,1.0,95,0.0,0,0.857142857,0.36,2,3,14.33333333,2,0.8333,0
2273,prop-3,236,2,3,0,12,10,1,0,12,2,2.0,37,0.0,0,0.857142857,0.6,1,1,17.5,2,1.0,0
2274,prop-3,236,6,4,1,14,34,11,1,13,3,0.7333333329999999,151,0.333333333,0,0.84,0.6,1,1,23.66666667,2,0.8333,0
