,Name,version,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
1833,prop-2,9,2,3,0,9,7,1,1,8,2,2.0,21,0.0,0,0.875,0.625,1,1,9.5,1,0.5,0
1834,prop-2,9,2,3,0,7,10,1,0,7,2,2.0,40,0.0,0,0.96,0.666666667,1,3,19.0,1,0.5,0
1835,prop-2,9,5,7,0,22,23,4,1,21,1,0.916666667,86,0.0,0,0.892857143,0.666666667,2,3,15.6,1,0.6,0
1836,prop-2,9,5,4,0,13,16,10,1,12,1,1.25,52,1.0,0,0.8787878790000001,0.55,2,3,9.2,4,1.4,0
1837,prop-2,9,5,6,0,17,18,4,1,16,1,0.916666667,74,0.0,0,0.884615385,0.666666667,2,3,13.2,1,0.6,0
1838,prop-2,9,4,6,0,10,13,4,1,9,1,1.0,43,0.0,0,0.92,0.5555555560000001,2,2,9.0,1,0.5,0
1839,prop-2,9,5,4,0,7,11,10,1,6,1,2.0,26,0.0,0,0.8787878790000001,0.55,2,3,4.2,1,0.8,0
1840,prop-2,9,4,4,0,12,23,4,2,10,3,1.0,188,0.0,0,0.978723404,0.5555555560000001,3,9,45.25,1,0.5,0
1841,prop-2,9,2,3,0,11,9,1,2,9,2,2.0,39,0.0,0,0.875,0.625,1,1,18.5,2,1.0,0
1842,prop-2,9,2,1,0,2,4,1,0,2,0,1.0,11,1.0,0,0.0,1.0,0,0,4.0,0,0.0,0
1843,prop-2,9,2,1,0,5,4,1,0,5,2,2.0,9,0.0,0,0.0,0.75,0,0,3.5,1,0.5,0
1844,prop-2,9,9,1,0,45,61,34,8,37,0,0.916666667,495,0.333333333,0,0.0,0.234375,0,0,53.66666667,11,3.4444,0
1845,prop-2,9,4,4,0,11,19,4,1,10,3,1.0,90,0.0,0,0.978723404,0.5555555560000001,3,9,20.75,1,0.5,0
1846,prop-2,9,2,3,0,12,13,1,1,11,2,2.0,52,0.0,0,0.875,0.6,1,1,25.0,4,2.0,0
1847,prop-2,9,2,2,0,11,12,1,2,9,2,2.0,46,0.0,0,0.8,0.666666667,0,0,22.0,1,0.5,0
1848,prop-2,9,1,1,0,237,11,0,236,1,0,2.0,362,0.0,0,0.0,0.0,0,0,297.0,0,0.0,0
1849,prop-2,9,6,4,0,15,31,13,4,11,4,1.0,150,0.0,0,0.958333333,0.5,3,9,23.5,1,0.6667,0
1850,prop-2,9,5,7,0,22,25,4,1,21,1,0.916666667,87,0.0,0,0.892857143,0.666666667,2,3,15.8,1,0.6,0
1851,prop-2,9,2,3,0,24,21,1,1,23,2,2.0,76,0.0,0,0.875,0.6,1,1,37.0,1,0.5,0
1852,prop-2,9,2,1,0,33,35,1,0,33,0,1.0,166,1.0,0,0.0,1.0,0,0,66.0,0,0.0,0
1853,prop-2,9,5,2,0,27,66,2,0,27,3,0.9,418,0.3,1,0.85,0.5625,1,1,80.6,13,3.0,0
1854,prop-2,9,2,3,0,12,11,1,0,12,2,2.0,33,0.0,0,0.875,0.625,1,1,15.5,2,1.0,0
1855,prop-2,9,2,4,0,19,19,1,1,18,2,2.0,109,0.0,0,0.944444444,0.625,1,1,53.5,3,1.5,0
1856,prop-2,9,2,3,0,21,25,1,1,20,2,2.0,139,0.0,0,0.875,0.625,1,1,68.5,1,0.5,0
1857,prop-2,9,5,6,0,3,9,10,1,2,5,1.25,28,0.0,0,0.962962963,0.65,1,1,4.4,1,0.2,0
1858,prop-2,9,6,4,0,13,39,13,2,11,4,1.0,188,0.0,0,0.958333333,0.5,3,8,29.83333333,1,0.6667,0
1859,prop-2,9,4,7,0,9,13,4,1,8,1,1.0,43,0.0,0,0.923076923,0.5555555560000001,2,2,9.0,1,0.5,0
1860,prop-2,9,4,5,0,19,27,4,5,14,3,1.0,112,0.0,0,0.9607843140000001,0.5555555560000001,4,10,26.25,1,0.5,0
1861,prop-2,9,7,4,0,23,52,15,2,21,4,0.944444444,337,0.0,0,0.948453608,0.5,3,9,46.71428571,1,0.7143,0
1862,prop-2,9,5,7,0,15,18,4,0,15,1,0.916666667,64,0.0,0,0.8888888890000001,0.666666667,2,3,11.2,1,0.6,0
1863,prop-2,9,5,6,0,14,17,4,1,13,1,0.916666667,60,0.0,0,0.884615385,0.666666667,2,3,10.4,1,0.6,0
1864,prop-2,9,5,4,0,19,30,6,2,17,4,1.0,127,0.0,0,0.9684210529999999,0.666666667,3,10,23.8,1,0.6,0
1865,prop-2,9,2,3,0,11,20,1,1,10,2,2.0,76,1.0,0,0.875,0.666666667,1,1,36.5,5,2.5,0
1866,prop-2,9,2,1,0,5,7,1,0,5,0,1.0,26,1.0,0,0.0,1.0,0,0,10.0,0,0.0,0
1867,prop-2,9,10,3,0,11,57,27,1,11,2,0.8,297,0.8,0,0.859649123,0.41666666700000005,1,1,28.2,2,0.9,0
1868,prop-2,9,16,1,0,43,79,108,12,31,14,0.911111111,768,0.333333333,0,0.0,0.233333333,0,0,46.8125,4,1.5625,0
1869,prop-2,9,2,1,0,14,14,1,1,13,1,2.0,110,0.0,0,0.0,0.5,0,0,54.0,12,6.0,0
1870,prop-2,9,5,5,0,13,17,4,0,13,1,0.916666667,60,0.0,0,0.88,0.666666667,2,3,10.4,1,0.6,0
1871,prop-2,9,6,6,0,15,19,3,2,13,1,0.8666666670000001,72,0.0,0,0.857142857,0.7333333329999999,2,3,10.5,1,0.6667,0
1872,prop-2,9,2,1,0,34,36,1,0,34,0,1.0,171,1.0,0,0.0,1.0,0,0,68.0,0,0.0,0
1873,prop-2,9,2,3,0,19,23,1,2,17,2,2.0,89,0.0,0,0.875,0.625,1,1,43.5,1,0.5,0
1874,prop-2,9,4,1,0,20,41,4,1,20,1,0.833333333,250,0.5,0,0.0,0.40740740700000005,0,0,61.0,1,0.5,0
1875,prop-2,9,15,1,3,7,16,105,3,4,15,1.0,74,0.0,0,0.0,1.0,0,0,3.0,1,0.9333,0
1876,prop-2,9,10,3,170,186,18,41,175,11,8,1.0222222220000001,87,0.8,0,0.529411765,0.24691358,1,1,7.2,2,1.1,0
1877,prop-2,9,2,3,0,9,12,1,1,8,2,2.0,52,0.0,0,0.875,0.625,1,1,25.0,4,2.0,0
1878,prop-2,9,2,3,0,24,24,1,1,23,2,1.0,126,0.0,0,0.875,0.625,1,1,60.5,4,2.0,0
1879,prop-2,9,5,7,0,10,16,4,1,9,1,0.916666667,62,0.0,0,0.892857143,0.666666667,2,3,10.8,1,0.6,0
1880,prop-2,9,5,4,0,20,39,4,3,17,4,0.916666667,239,0.0,0,0.9552238809999999,0.666666667,3,6,46.2,1,0.6,1
1881,prop-2,9,2,3,0,17,16,1,1,16,2,2.0,71,0.0,0,0.875,0.6,1,1,34.5,3,1.5,0
1882,prop-2,9,4,2,0,34,73,4,0,34,2,0.8888888890000001,763,0.26666666699999997,0,0.894736842,0.5555555560000001,0,0,186.0,12,3.25,0
1883,prop-2,9,5,7,0,30,28,4,6,24,1,0.916666667,113,0.0,0,0.892857143,0.666666667,2,3,21.0,1,0.6,0
1884,prop-2,9,14,1,0,9,14,91,6,3,14,2.0,14,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
1885,prop-2,9,5,4,0,13,27,4,1,12,4,0.916666667,152,0.0,0,0.9552238809999999,0.666666667,3,6,28.8,1,0.6,0
1886,prop-2,9,2,1,0,2,4,1,0,2,0,1.0,11,1.0,0,0.0,1.0,0,0,4.0,0,0.0,0
1887,prop-2,9,2,3,0,15,9,1,2,13,2,2.0,35,0.0,0,0.875,0.625,1,1,16.5,3,1.5,0
1888,prop-2,9,4,5,0,29,41,4,1,28,3,1.0,165,0.0,0,0.9607843140000001,0.5555555560000001,4,8,39.5,1,0.5,0
1889,prop-2,9,5,7,0,20,24,4,2,18,1,0.916666667,93,0.0,0,0.892857143,0.666666667,2,3,17.0,1,0.6,0
1890,prop-2,9,7,4,0,15,20,19,1,14,2,1.0,65,0.0,0,0.8,0.36666666700000006,2,5,7.857142857,1,0.7143,0
1891,prop-2,9,4,4,0,9,17,6,0,9,3,2.0,226,0.0,0,0.925,0.583333333,0,0,55.5,1,0.75,0
1892,prop-2,9,2,1,0,13,15,1,0,13,0,1.0,66,1.0,0,0.0,1.0,0,0,26.0,0,0.0,0
1893,prop-2,9,4,1,0,15,45,0,0,15,3,0.80952381,1115,0.28571428600000004,0,0.0,0.533333333,0,0,276.0,24,11.0,0
1894,prop-2,9,2,3,0,9,14,1,1,8,2,2.0,71,0.0,0,0.875,0.625,1,1,34.5,5,2.5,0
1895,prop-2,9,13,1,0,26,53,36,6,20,13,0.927083333,500,0.625,0,0.0,0.288461538,0,0,36.23076923,15,2.0769,0
1896,prop-2,9,5,2,0,30,65,6,0,30,2,0.916666667,536,0.333333333,1,0.85,0.375,1,1,104.4,17,3.8,0
1897,prop-2,9,7,4,0,18,50,1,5,13,6,0.833333333,415,0.0,0,0.948453608,0.7777777779999999,3,10,57.85714286,1,0.7143,0
1898,prop-2,9,2,2,0,3,6,1,0,3,1,2.0,27,0.0,0,0.9375,0.75,2,3,12.5,3,1.5,0
1899,prop-2,9,6,5,0,28,42,3,4,24,5,0.84,218,0.0,0,0.924528302,0.7333333329999999,4,9,34.5,1,0.6667,0
1900,prop-2,9,5,6,0,14,17,4,1,13,1,0.916666667,62,0.0,0,0.884615385,0.666666667,2,3,10.8,1,0.6,0
1901,prop-2,9,4,5,0,16,27,4,1,15,3,1.0,98,0.0,0,0.9607843140000001,0.5555555560000001,4,8,22.75,1,0.5,0
1902,prop-2,9,4,7,0,10,13,4,1,9,1,1.0,43,0.0,0,0.923076923,0.5555555560000001,2,2,9.0,1,0.5,0
1903,prop-2,9,2,3,0,10,11,1,1,9,2,2.0,42,0.0,0,0.875,0.625,1,1,20.0,1,0.5,0
1904,prop-2,9,4,5,0,31,40,4,1,30,3,1.0,183,0.0,0,0.9607843140000001,0.5555555560000001,4,8,44.0,1,0.5,0
1905,prop-2,9,5,7,0,24,24,4,2,22,1,0.916666667,105,0.0,0,0.892857143,0.666666667,2,3,19.4,1,0.6,0
1906,prop-2,9,1,1,0,0,2,0,0,0,1,2.0,7,0.0,0,0.0,1.0,0,0,3.0,0,0.0,0
1907,prop-2,9,9,3,2,15,166,6,3,12,7,0.9464285709999999,1446,0.071428571,0,0.86,0.35416666700000005,2,4,158.11111110000002,41,5.5556,0
1908,prop-2,9,2,3,0,20,24,1,1,19,2,1.0,129,0.0,0,0.875,0.625,1,1,62.0,7,3.5,0
1909,prop-2,9,2,3,0,9,13,1,1,8,2,2.0,52,0.0,0,0.875,0.625,1,1,25.0,4,2.0,0
1910,prop-2,9,6,5,0,14,10,15,9,5,2,2.0,31,0.0,0,0.8863636359999999,0.375,3,7,4.166666667,1,0.8333,0
1911,prop-2,9,2,2,0,4,3,1,0,4,2,2.0,7,0.0,0,0.8,0.666666667,0,0,2.5,1,0.5,0
1912,prop-2,9,3,3,0,32,39,3,1,31,2,1.0,226,0.0,0,0.875,0.625,1,1,72.33333333,1,0.3333,0
1913,prop-2,9,2,3,0,10,6,1,2,8,2,2.0,20,0.0,0,0.875,0.625,1,1,9.0,1,0.5,0
1914,prop-2,9,3,2,0,23,28,3,1,22,3,2.0,125,0.0,0,0.882352941,0.5,1,1,40.66666667,9,3.3333,0
1915,prop-2,9,5,7,0,26,28,4,1,25,1,0.916666667,94,0.0,0,0.892857143,0.666666667,2,3,17.2,1,0.6,1
1916,prop-2,9,2,3,0,14,12,1,1,13,2,2.0,53,1.0,0,0.875,0.625,1,1,25.0,2,1.0,0
1917,prop-2,9,5,6,0,15,17,4,1,14,1,0.916666667,61,0.0,0,0.884615385,0.666666667,2,3,10.6,1,0.6,0
1918,prop-2,9,15,3,4,31,82,0,4,27,11,0.738095238,698,0.333333333,0,0.767857143,0.366071429,3,5,45.33333333,7,1.3333,0
1919,prop-2,9,2,1,0,7,9,1,0,7,0,1.0,36,1.0,0,0.0,1.0,0,0,14.0,0,0.0,0
1920,prop-2,9,6,4,0,18,31,13,3,15,1,0.933333333,140,0.0,0,0.833333333,0.6,2,7,21.83333333,1,0.6667,0
1921,prop-2,9,4,5,0,22,28,4,1,21,3,1.0,103,0.0,0,0.9607843140000001,0.5555555560000001,4,8,24.0,1,0.5,0
1922,prop-2,9,2,3,0,13,7,1,3,10,2,2.0,24,0.0,0,0.875,0.625,1,1,11.0,2,1.0,0
1923,prop-2,9,2,3,0,13,11,1,1,12,2,2.0,36,0.0,0,0.875,0.625,1,1,17.0,3,1.5,0
1924,prop-2,9,2,1,0,4,6,1,0,4,0,1.0,26,1.0,0,0.0,1.0,0,0,10.0,0,0.0,0
1925,prop-2,9,2,1,0,7,9,1,0,7,0,1.0,36,1.0,0,0.0,1.0,0,0,14.0,0,0.0,0
1926,prop-2,9,2,1,0,7,9,1,0,7,0,1.0,36,1.0,0,0.0,1.0,0,0,14.0,0,0.0,0
1927,prop-2,9,5,4,0,21,30,8,2,19,3,1.0,103,0.0,0,0.951612903,0.5,3,5,19.0,1,0.6,0
1928,prop-2,9,4,6,0,24,40,4,1,23,3,1.0,186,0.0,0,0.9636363640000001,0.5555555560000001,5,9,44.75,1,0.5,0
1929,prop-2,9,0,1,0,2,0,0,2,0,0,2.0,25,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
1930,prop-2,9,2,3,0,7,13,1,1,6,2,2.0,50,0.0,0,0.875,0.666666667,1,1,24.0,4,2.0,0
1931,prop-2,9,2,4,0,21,27,1,1,20,2,2.0,545,0.0,0,0.944444444,0.625,1,2,271.5,1,0.5,0
1932,prop-2,9,3,2,0,6,21,3,1,5,2,2.0,111,0.0,0,0.923076923,0.5555555560000001,2,3,36.0,6,2.3333,0
1933,prop-2,9,2,3,0,27,27,1,4,23,2,1.0,104,0.0,0,0.875,0.625,1,1,50.5,1,0.5,2
1934,prop-2,9,5,5,4,20,28,6,4,16,2,0.833333333,166,0.333333333,0,0.942307692,0.5,2,2,31.6,8,2.2,0
1935,prop-2,9,11,1,4,29,45,53,4,25,5,0.9714285709999999,259,0.14285714300000002,0,0.0,0.25,0,0,21.90909091,5,1.9091,0
1936,prop-2,9,2,1,0,55,57,1,0,55,0,1.0,276,1.0,0,0.0,1.0,0,0,110.0,0,0.0,0
1937,prop-2,9,2,1,0,2,5,1,1,1,2,2.0,17,0.0,0,0.0,0.75,0,0,7.5,1,0.5,0
1938,prop-2,9,2,1,0,3,5,1,0,3,0,1.0,16,1.0,0,0.0,1.0,0,0,6.0,0,0.0,0
1939,prop-2,9,2,1,0,13,18,1,1,12,1,2.0,82,0.0,0,0.0,0.5,0,0,40.0,10,5.0,0
1940,prop-2,9,5,7,0,22,25,4,1,21,1,0.916666667,87,0.0,0,0.892857143,0.666666667,2,3,15.8,1,0.6,0
1941,prop-2,9,4,4,0,11,57,4,1,10,3,1.0,254,0.0,0,0.966666667,0.5555555560000001,3,5,61.75,1,0.5,0
1942,prop-2,9,2,3,0,29,37,1,2,27,2,2.0,337,0.0,0,0.875,0.625,1,1,167.5,1,0.5,0
1943,prop-2,9,5,4,0,20,26,4,2,18,4,0.9375,113,0.0,0,0.94,0.583333333,3,6,20.8,3,1.0,0
1944,prop-2,9,5,7,0,17,19,4,1,16,1,0.916666667,76,0.0,0,0.8888888890000001,0.666666667,2,3,13.6,1,0.6,0
1945,prop-2,9,2,1,0,6,8,1,0,6,0,1.0,31,1.0,0,0.0,1.0,0,0,12.0,0,0.0,0
1946,prop-2,9,2,3,0,9,14,1,0,9,2,2.0,50,0.0,0,0.961538462,0.666666667,2,4,24.0,2,1.0,0
1947,prop-2,9,5,1,0,35,29,8,25,10,0,0.875,300,0.5,0,0.0,0.375,0,0,58.6,4,1.6,0
1948,prop-2,9,4,4,0,15,37,4,0,15,3,1.0,147,0.0,0,0.978723404,0.5555555560000001,3,9,35.0,1,0.5,0
1949,prop-2,9,2,3,0,14,9,1,3,11,2,2.0,28,0.0,0,0.875,0.625,1,1,13.0,1,0.5,0
1950,prop-2,9,2,1,0,35,37,1,0,35,0,1.0,176,1.0,0,0.0,1.0,0,0,70.0,0,0.0,0
1951,prop-2,9,3,1,0,5,18,1,0,5,2,0.75,89,0.5,0,0.0,0.625,0,0,28.0,4,1.3333,0
1952,prop-2,9,2,1,0,9,11,1,0,9,0,1.0,46,1.0,0,0.0,1.0,0,0,18.0,0,0.0,0
1953,prop-2,9,2,3,0,8,11,1,1,7,2,2.0,35,0.0,0,0.875,0.666666667,1,1,16.5,1,0.5,0
1954,prop-2,9,5,6,0,18,20,4,1,17,1,0.916666667,73,0.0,0,0.884615385,0.666666667,2,3,13.0,1,0.6,0
1955,prop-2,9,4,7,0,11,13,4,2,9,1,1.0,43,0.0,0,0.923076923,0.5555555560000001,2,2,9.0,1,0.5,0
1956,prop-2,9,7,6,0,31,27,9,9,22,2,0.8888888890000001,119,0.0,0,0.8275862070000001,0.7222222220000001,2,3,15.57142857,1,0.7143,0
1957,prop-2,9,2,3,0,27,35,1,2,25,2,2.0,197,0.0,0,0.875,0.6,1,1,97.5,16,8.0,0
1958,prop-2,9,2,3,0,1,3,1,0,1,1,2.0,7,0.0,0,0.96,1.0,1,1,2.5,1,0.5,0
1959,prop-2,9,7,4,0,16,29,19,1,15,2,1.0,101,0.0,0,0.8,0.36666666700000006,2,4,13.0,1,0.7143,0
1960,prop-2,9,2,3,0,21,30,1,2,19,2,2.0,241,0.0,0,0.875,0.625,2,2,119.5,1,0.5,0
1961,prop-2,9,6,6,0,22,19,3,9,13,1,0.8666666670000001,72,0.0,0,0.857142857,0.7333333329999999,2,3,10.5,1,0.6667,0
1962,prop-2,9,2,3,0,12,13,1,1,11,2,2.0,51,0.0,0,0.875,0.625,1,1,24.5,1,0.5,0
1963,prop-2,9,2,1,0,13,15,1,0,13,0,1.0,66,1.0,0,0.0,1.0,0,0,26.0,0,0.0,0
1964,prop-2,9,2,3,0,13,9,1,3,10,2,2.0,36,0.0,0,0.875,0.625,1,1,17.0,2,1.0,0
1965,prop-2,9,8,1,0,24,82,26,3,22,4,0.9642857140000001,517,0.25,0,0.0,0.28571428600000004,0,0,63.125,15,5.0,0
1966,prop-2,9,2,1,0,3,5,1,0,3,0,1.0,16,1.0,0,0.0,1.0,0,0,6.0,0,0.0,0
1967,prop-2,9,5,5,0,14,17,4,1,13,1,0.916666667,58,0.0,0,0.88,0.666666667,2,3,10.0,1,0.6,0
1968,prop-2,9,22,4,4,54,118,229,4,50,3,0.904761905,1763,0.0,0,0.447368421,0.185314685,1,1,79.09090909,6,2.0909,1
1969,prop-2,9,2,3,0,23,30,1,1,22,2,1.0,204,0.0,0,0.875,0.625,1,1,100.5,1,0.5,0
1970,prop-2,9,2,1,0,101,103,1,0,101,0,1.0,511,1.0,0,0.0,1.0,0,0,204.0,0,0.0,0
1971,prop-2,9,5,3,2,13,23,2,2,11,3,0.75,115,0.333333333,0,0.9347826090000001,0.583333333,2,3,21.4,2,0.8,0
1972,prop-2,9,2,3,0,19,26,1,2,17,2,2.0,115,0.0,0,0.875,0.625,1,1,56.5,1,0.5,2
1973,prop-2,9,4,4,0,38,76,6,2,36,2,1.0,670,0.0,0,0.85,0.333333333,2,3,166.25,3,1.5,0
1974,prop-2,9,2,3,0,14,19,1,1,13,2,2.0,85,0.0,0,0.875,0.625,1,1,41.5,1,0.5,0
1975,prop-2,9,4,4,0,25,40,4,1,24,3,1.0,162,0.0,0,0.966666667,0.5555555560000001,3,5,38.75,1,0.5,0
1976,prop-2,9,2,3,0,11,8,1,3,8,2,2.0,25,0.0,0,0.875,0.625,1,1,11.5,1,0.5,0
1977,prop-2,9,3,3,0,15,22,1,3,12,2,0.5,88,1.0,0,0.875,0.625,1,1,28.0,10,3.3333,0
1978,prop-2,9,2,3,0,23,24,1,2,21,2,2.0,123,0.0,0,0.875,0.6,1,1,60.5,1,0.5,0
1979,prop-2,9,6,4,0,15,23,13,1,14,1,1.0,79,0.0,0,0.833333333,0.6,2,5,11.66666667,2,0.8333,0
1980,prop-2,9,5,5,0,12,18,8,1,11,1,1.0,54,0.0,0,0.88,0.666666667,2,3,9.2,1,0.6,0
1981,prop-2,9,2,1,0,37,6,1,37,0,0,1.0,988,0.0,0,0.0,1.0,0,0,478.0,0,0.0,0
1982,prop-2,9,2,3,0,13,12,1,1,12,2,2.0,46,0.0,0,0.875,0.666666667,1,1,22.0,3,1.5,0
1983,prop-2,9,2,3,0,13,11,1,2,11,2,2.0,45,0.0,0,0.875,0.625,1,1,21.5,2,1.0,0
1984,prop-2,9,3,3,0,21,23,3,1,20,2,2.0,92,0.0,0,0.7777777779999999,0.444444444,2,2,29.66666667,9,4.0,0
1985,prop-2,9,4,3,0,12,19,0,0,12,4,0.666666667,340,0.0,0,0.857142857,0.571428571,0,0,83.5,1,0.75,0
1986,prop-2,9,2,3,0,14,9,1,2,12,2,2.0,33,0.0,0,0.875,0.625,1,1,15.5,2,1.0,0
1987,prop-2,9,5,7,0,17,18,4,2,15,1,0.916666667,68,0.0,0,0.8888888890000001,0.666666667,2,3,12.0,1,0.6,0
1988,prop-2,9,6,4,0,18,21,9,1,17,1,0.933333333,77,0.0,0,0.833333333,0.6,2,5,11.33333333,1,0.6667,0
1989,prop-2,9,2,3,0,10,16,1,1,9,2,2.0,56,0.0,0,0.875,0.666666667,1,1,27.0,3,1.5,0
1990,prop-2,9,16,1,9,33,84,76,9,24,10,0.8733333329999999,572,0.8,2,0.0,0.222222222,0,0,34.125,19,2.3125,0
1991,prop-2,9,6,4,0,17,32,13,3,14,1,1.0,136,0.0,0,0.833333333,0.533333333,2,4,21.16666667,1,0.6667,0
1992,prop-2,9,2,3,0,12,16,1,0,12,2,1.0,56,0.0,0,0.875,0.666666667,1,1,26.5,2,1.0,0
1993,prop-2,9,2,2,0,6,9,1,1,5,2,2.0,22,0.0,0,0.9285714290000001,0.666666667,0,0,10.0,1,0.5,0
1994,prop-2,9,5,7,0,23,25,4,1,22,1,0.916666667,96,0.0,0,0.892857143,0.666666667,2,3,17.6,1,0.6,0
1995,prop-2,9,5,5,0,16,17,4,2,14,1,0.916666667,61,0.0,0,0.88,0.666666667,2,3,10.6,1,0.6,0
1996,prop-2,9,4,4,0,10,18,4,1,9,3,1.0,87,0.0,0,0.978723404,0.5555555560000001,3,9,20.0,1,0.5,0
1997,prop-2,9,2,3,0,15,6,1,6,9,2,2.0,16,0.0,0,0.875,0.625,1,1,7.0,1,0.5,0
1998,prop-2,9,4,4,0,23,32,4,1,22,3,1.0,136,0.0,0,0.978723404,0.5555555560000001,3,6,32.25,1,0.5,0
1999,prop-2,9,2,1,0,21,23,1,0,21,0,1.0,106,1.0,0,0.0,1.0,0,0,42.0,0,0.0,0
2000,prop-2,9,6,6,0,21,22,3,4,17,1,0.8666666670000001,85,0.0,0,0.857142857,0.7333333329999999,2,3,12.66666667,1,0.6667,0
2001,prop-2,9,7,4,0,18,32,19,0,18,1,0.966666667,229,0.2,0,0.891304348,0.5,2,4,31.0,2,0.8571,0
2002,prop-2,9,1,5,0,2,2,0,0,2,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0
2003,prop-2,9,5,6,0,20,23,4,1,19,1,0.916666667,84,0.0,0,0.884615385,0.666666667,2,3,15.2,1,0.6,0
2004,prop-2,9,2,4,0,25,25,1,1,24,2,2.0,159,0.0,0,0.944444444,0.6,1,1,78.5,1,0.5,0
2005,prop-2,9,2,4,0,18,15,1,1,17,2,2.0,49,0.0,0,0.944444444,0.625,2,2,23.5,1,0.5,0
2006,prop-2,9,2,2,0,17,26,1,1,16,2,1.0,125,0.0,0,0.8,0.666666667,1,1,61.0,1,0.5,0
2007,prop-2,9,6,4,0,18,35,15,1,17,1,1.0,177,0.0,0,0.857142857,0.404761905,1,3,27.83333333,5,2.0,0
2008,prop-2,9,6,5,0,16,18,9,1,15,2,0.933333333,69,0.0,0,0.846153846,0.44,2,4,10.0,1,0.6667,0
2009,prop-2,9,4,4,0,11,11,6,2,9,1,1.333333333,36,1.0,0,0.90625,0.4375,2,2,7.75,1,0.75,0
2010,prop-2,9,4,6,0,11,13,4,2,9,1,1.0,43,0.0,0,0.92,0.5555555560000001,2,2,9.0,1,0.5,0
2011,prop-2,9,2,3,0,14,21,1,4,10,2,2.0,74,0.0,0,0.875,0.625,2,2,36.0,8,4.0,0
2012,prop-2,9,2,3,0,11,25,1,1,10,2,2.0,91,0.0,0,0.875,0.666666667,1,1,44.5,6,3.0,0
2013,prop-2,9,5,6,0,24,30,4,2,22,1,0.916666667,124,0.0,0,0.8888888890000001,0.666666667,2,3,23.2,1,0.6,0
2014,prop-2,9,8,4,0,32,75,26,1,31,3,0.9642857140000001,616,0.0,0,0.914285714,0.428571429,3,6,75.5,6,1.375,1
2015,prop-2,9,2,3,0,25,19,1,2,23,2,2.0,103,0.0,0,0.875,0.625,1,1,50.5,1,0.5,0
2016,prop-2,9,2,3,0,7,6,1,1,6,2,2.0,16,0.0,0,0.875,0.625,1,1,7.0,1,0.5,0
2017,prop-2,9,2,2,0,7,20,1,1,6,2,2.0,127,0.0,0,0.962962963,0.666666667,1,2,62.5,8,4.0,0
2018,prop-2,9,2,3,0,6,8,1,1,5,2,2.0,23,0.0,0,0.875,0.666666667,1,1,10.5,2,1.0,0
2019,prop-2,9,5,6,0,2,9,10,0,2,5,1.25,28,0.0,0,0.962962963,0.65,1,1,4.4,1,0.2,0
2020,prop-2,9,2,1,0,25,30,1,1,24,1,2.0,166,0.0,0,0.0,0.5,0,0,82.0,22,11.0,0
2021,prop-2,9,4,5,0,12,13,4,3,9,1,1.0,43,0.0,0,0.916666667,0.5555555560000001,2,2,9.0,1,0.5,0
2022,prop-2,9,2,3,0,13,15,1,2,11,2,2.0,61,0.0,0,0.875,0.625,1,1,29.5,5,2.5,0
2023,prop-2,9,2,1,0,23,25,1,0,23,0,1.0,116,1.0,0,0.0,1.0,0,0,46.0,0,0.0,0
2024,prop-2,9,2,4,0,28,22,1,3,25,2,2.0,99,0.0,0,0.944444444,0.625,2,2,48.5,1,0.5,0
2025,prop-2,9,4,5,0,30,55,4,2,28,3,1.19047619,293,0.571428571,0,0.9607843140000001,0.5555555560000001,4,9,70.5,1,0.5,0
2026,prop-2,9,5,5,2,22,29,8,3,19,3,1.0,109,0.0,0,0.942307692,0.5,4,7,20.2,1,0.6,0
2027,prop-2,9,5,6,0,14,17,4,1,13,1,0.916666667,60,0.0,0,0.884615385,0.666666667,2,3,10.4,1,0.6,0
2028,prop-2,9,5,5,0,16,17,4,2,14,1,0.916666667,61,0.0,0,0.88,0.666666667,2,3,10.6,1,0.6,0
2029,prop-2,9,8,4,1,20,44,20,1,19,1,0.7857142859999999,351,0.75,0,0.8,0.39285714299999996,1,5,42.375,27,5.0,0
2030,prop-2,9,3,2,7,14,5,3,7,7,3,2.0,15,0.0,0,0.666666667,0.583333333,0,0,4.0,1,0.6667,0
2031,prop-2,9,6,4,0,14,18,15,1,13,1,1.2,77,1.0,0,0.8611111109999999,0.75,1,2,11.66666667,6,1.6667,0
2032,prop-2,9,2,3,0,15,10,1,1,14,2,2.0,37,0.0,0,0.875,0.625,1,1,17.5,2,1.0,0
2033,prop-2,9,2,3,0,11,17,1,0,11,2,2.0,78,0.0,0,0.875,0.583333333,2,2,38.0,1,0.5,0
2034,prop-2,9,2,1,0,125,127,1,0,125,0,1.0,666,1.0,0,0.0,1.0,0,0,266.0,0,0.0,0
2035,prop-2,9,5,1,0,25,21,8,6,19,3,0.875,148,0.5,0,0.0,0.3,0,0,28.2,2,1.0,0
2036,prop-2,9,7,4,0,21,39,9,6,15,5,0.8888888890000001,427,0.0,0,0.948453608,0.541666667,3,10,59.57142857,1,0.7143,0
