,Unnamed: 0,Name,version,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
2154,2154,prop-5,347,2,3,0,19,20,1,0,19,2,1.0,119,0.0,0,0.857142857,0.625,1,1,57.5,1,0.5,7
2155,2155,prop-5,347,6,7,0,10,14,15,1,9,4,1.066666667,46,0.0,0,0.8857142859999999,0.7,5,5,6.166666667,1,0.6667,0
2156,2156,prop-5,347,2,1,0,13,10,1,7,6,2,2.0,27,0.0,0,0.0,0.625,0,0,12.5,1,0.5,0
2157,2157,prop-5,347,2,4,0,7,6,1,0,7,2,2.0,16,0.0,0,0.928571429,0.625,1,1,7.0,1,0.5,0
2158,2158,prop-5,347,7,4,0,14,25,9,0,14,2,0.916666667,112,0.0,0,0.791666667,0.666666667,2,4,14.42857143,1,0.7143,0
2159,2159,prop-5,347,7,5,0,25,28,15,0,25,3,0.972222222,153,0.0,0,0.8,0.4,3,5,20.0,4,1.1429,0
2160,2160,prop-5,347,2,3,0,14,14,1,0,14,2,2.0,38,0.0,0,0.857142857,0.625,1,1,18.0,1,0.5,0
2161,2161,prop-5,347,6,5,0,25,39,9,2,23,4,0.933333333,230,0.0,0,0.851851852,0.4,2,2,36.33333333,2,0.8333,0
2162,2162,prop-5,347,3,4,0,25,35,1,0,25,2,1.0,193,0.4,0,0.928571429,0.625,1,1,61.66666667,1,0.3333,0
2163,2163,prop-5,347,5,5,0,27,38,4,1,26,4,0.85,301,0.0,0,0.9,0.666666667,2,2,58.2,1,0.6,0
2164,2164,prop-5,347,2,4,0,21,20,1,0,21,2,1.0,218,0.0,0,0.928571429,0.625,1,1,105.0,1,0.5,0
2165,2165,prop-5,347,3,4,0,30,31,1,0,30,2,0.833333333,148,0.0,0,0.928571429,0.625,1,1,47.33333333,1,0.3333,0
2166,2166,prop-5,347,2,1,0,9,6,0,3,6,2,0.0,30,1.0,0,0.0,0.6,0,0,13.5,1,0.5,0
2167,2167,prop-5,347,6,5,0,17,21,13,0,17,3,1.0,120,0.0,0,0.833333333,0.36,3,4,18.0,4,1.1667,0
2168,2168,prop-5,347,2,3,0,10,15,1,0,10,2,1.5,64,0.5,0,0.857142857,0.625,1,1,30.0,7,3.5,0
2169,2169,prop-5,347,8,5,0,24,40,16,1,23,7,0.904761905,200,0.0,0,0.818181818,0.607142857,3,4,23.625,1,0.75,0
2170,2170,prop-5,347,5,5,0,10,14,8,0,10,2,1.0,46,0.0,0,0.869565217,0.5,3,3,7.6,1,0.6,0
2171,2171,prop-5,347,4,1,0,70,5,2,70,0,2,0.976608187,413,0.035087719,55,0.0,0.666666667,0,0,88.0,1,0.5,2
2172,2172,prop-5,347,2,3,0,11,13,1,0,11,2,1.0,67,0.0,0,0.857142857,0.625,1,1,31.5,4,2.0,0
2173,2173,prop-5,347,2,4,0,24,23,1,0,24,2,1.5,135,0.5,0,0.928571429,0.625,1,1,65.5,1,0.5,0
2174,2174,prop-5,347,5,5,0,14,18,8,0,14,2,1.0,58,0.0,0,0.869565217,0.5,3,3,10.0,1,0.6,0
2175,2175,prop-5,347,3,3,0,9,38,1,0,9,2,0.9,196,0.2,0,0.933333333,0.75,0,0,62.66666667,6,2.0,1
2176,2176,prop-5,347,4,5,0,12,20,4,0,12,2,0.944444444,360,0.0,0,0.916666667,0.375,2,3,87.5,1,0.75,0
2177,2177,prop-5,347,2,4,0,22,20,1,0,22,2,1.0,72,0.0,0,0.928571429,0.625,1,1,34.5,1,0.5,0
2178,2178,prop-5,347,2,3,0,21,23,1,0,21,2,1.0,133,0.0,0,0.857142857,0.625,1,1,64.0,5,2.5,0
2179,2179,prop-5,347,5,5,0,10,14,8,0,10,2,1.0,46,0.0,0,0.869565217,0.5,3,3,7.6,1,0.6,0
2180,2180,prop-5,347,2,4,0,16,17,1,0,16,2,1.0,93,0.0,0,0.928571429,0.625,1,1,45.0,1,0.5,0
2181,2181,prop-5,347,3,3,0,17,23,3,0,17,3,0.833333333,144,0.0,0,0.75,0.533333333,1,1,46.0,3,2.0,0
2182,2182,prop-5,347,2,3,0,14,13,1,0,14,2,2.0,52,0.0,0,0.857142857,0.625,1,1,25.0,3,1.5,0
2183,2183,prop-5,347,9,5,0,29,36,16,9,20,6,0.875,196,0.0,0,0.87037037,0.5625,2,7,20.44444444,1,0.7778,0
2184,2184,prop-5,347,6,8,0,10,15,13,0,10,2,1.0,49,0.0,0,0.8857142859999999,0.466666667,4,6,6.666666667,1,0.6667,0
2185,2185,prop-5,347,4,6,0,10,14,4,0,10,1,1.0,49,0.0,0,0.923076923,0.5555555560000001,2,2,10.5,1,0.5,0
2186,2186,prop-5,347,4,5,0,21,22,4,1,20,3,1.0,96,0.0,0,0.959183673,0.5555555560000001,2,4,22.0,1,0.5,0
2187,2187,prop-5,347,2,3,0,30,22,1,0,30,2,1.0,99,0.0,0,0.857142857,0.625,1,1,47.5,1,0.5,0
2188,2188,prop-5,347,2,3,0,16,15,1,0,16,2,1.0,57,0.0,0,0.857142857,0.625,1,1,27.0,1,0.5,0
2189,2189,prop-5,347,5,5,0,10,15,8,0,10,2,1.0,52,0.0,0,0.869565217,0.5,3,3,8.8,1,0.6,0
2190,2190,prop-5,347,2,3,0,30,26,1,0,30,2,1.0,120,0.0,0,0.857142857,0.625,1,1,58.0,7,3.5,0
2191,2191,prop-5,347,5,1,0,15,15,10,1,14,5,2.0,62,0.0,0,0.0,0.72,0,0,11.4,1,0.8,0
2192,2192,prop-5,347,2,3,0,14,20,1,0,14,2,1.75,109,0.75,0,0.857142857,0.625,1,1,51.5,7,3.5,0
2193,2193,prop-5,347,2,3,0,10,10,1,0,10,2,1.0,41,0.0,0,0.857142857,0.625,1,1,19.0,3,1.5,0
2194,2194,prop-5,347,5,5,0,23,29,4,2,21,4,0.9375,150,0.0,0,0.896551724,0.666666667,2,2,28.2,1,0.6,0
2195,2195,prop-5,347,7,5,0,37,60,9,0,37,2,1.041666667,446,0.5,0,0.8,0.666666667,3,4,61.57142857,1,0.7143,0
2196,2196,prop-5,347,2,3,0,9,10,1,0,9,2,2.0,31,0.0,0,0.857142857,0.625,1,1,14.5,1,0.5,0
2197,2197,prop-5,347,6,5,0,16,20,9,0,16,2,0.96,107,0.0,0,0.857142857,0.6,3,5,16.0,1,0.6667,0
2198,2198,prop-5,347,6,4,0,24,34,9,0,24,2,0.96,160,0.0,0,0.826086957,0.6,2,4,24.83333333,1,0.6667,0
2199,2199,prop-5,347,2,4,0,14,12,1,0,14,2,1.0,41,0.0,0,0.928571429,0.625,1,1,19.0,1,0.5,0
2200,2200,prop-5,347,2,4,0,27,26,1,0,27,2,2.0,136,0.0,0,0.928571429,0.625,1,1,67.0,1,0.5,0
2201,2201,prop-5,347,3,4,0,33,31,3,0,33,2,1.0,152,0.0,0,0.8,0.428571429,2,2,49.0,3,1.3333,0
2202,2202,prop-5,347,6,4,0,11,16,9,0,11,2,0.933333333,61,0.0,0,0.826086957,0.6,2,4,8.666666667000001,1,0.6667,0
2203,2203,prop-5,347,4,1,0,10,10,2,4,6,2,1.027777778,65,0.583333333,6,0.0,0.5555555560000001,0,0,12.25,1,0.5,0
2204,2204,prop-5,347,6,5,0,10,19,15,0,10,1,1.0,54,0.0,0,0.893617021,0.708333333,2,3,7.833333333,2,1.0,0
2205,2205,prop-5,347,3,3,0,9,11,1,0,9,2,0.833333333,59,0.333333333,0,0.947368421,0.666666667,0,0,17.66666667,3,1.0,0
2206,2206,prop-5,347,2,4,0,15,14,1,0,15,2,1.0,74,0.0,0,0.928571429,0.625,1,1,35.0,1,0.5,0
2207,2207,prop-5,347,6,5,0,22,34,3,3,19,5,0.8666666670000001,412,0.0,0,0.870967742,0.7333333329999999,2,2,67.16666667,1,0.6667,0
2208,2208,prop-5,347,2,5,0,15,13,1,0,15,2,1.0,44,0.0,0,0.9375,0.6,1,1,20.5,1,0.5,0
2209,2209,prop-5,347,2,3,0,12,24,1,0,12,2,1.0,78,0.0,0,0.857142857,0.625,1,1,37.5,4,2.0,0
2210,2210,prop-5,347,2,4,0,12,13,1,0,12,2,1.0,51,0.0,0,0.8888888890000001,0.6,1,1,24.0,4,2.0,0
2211,2211,prop-5,347,5,1,0,23,22,10,1,22,5,2.0,109,0.0,0,0.0,0.72,0,0,20.8,1,0.8,0
2212,2212,prop-5,347,4,1,0,67,24,2,47,20,2,1.125,215,0.525,20,0.0,0.5555555560000001,0,0,42.75,1,0.5,0
2213,2213,prop-5,347,2,3,0,21,23,1,0,21,2,1.0,86,0.0,0,0.857142857,0.625,1,1,41.5,1,0.5,0
2214,2214,prop-5,347,5,5,0,9,19,8,0,9,2,0.916666667,95,0.333333333,0,0.916666667,0.375,2,3,17.4,1,0.6,0
2215,2215,prop-5,347,3,4,0,19,30,3,0,19,2,0.5,279,0.0,0,0.973333333,0.592592593,0,0,91.0,8,3.0,0
2216,2216,prop-5,347,2,4,0,15,18,1,0,15,2,1.0,73,0.0,0,0.928571429,0.625,1,1,34.5,1,0.5,0
2217,2217,prop-5,347,2,2,0,11,11,1,0,11,2,1.0,56,0.0,0,0.8,0.666666667,1,1,26.0,1,0.5,0
2218,2218,prop-5,347,5,5,0,18,24,4,2,16,4,0.9375,133,0.0,0,0.896551724,0.666666667,2,2,24.8,1,0.6,0
2219,2219,prop-5,347,9,5,0,27,40,24,0,27,4,0.958333333,217,0.0,0,0.740740741,0.425,3,5,22.44444444,4,1.1111,0
2220,2220,prop-5,347,3,3,4,21,28,3,4,17,1,2.0,102,0.0,0,0.75,0.666666667,0,0,33.0,9,4.0,0
2221,2221,prop-5,347,2,4,0,12,10,1,0,12,2,2.0,32,0.0,0,0.8888888890000001,0.6,1,1,15.0,4,2.0,0
2222,2222,prop-5,347,4,6,0,11,16,4,0,11,1,1.0,56,0.0,0,0.923076923,0.5555555560000001,2,2,12.25,1,0.5,1
2223,2223,prop-5,347,5,5,0,21,25,4,5,16,4,0.916666667,158,0.0,0,0.896551724,0.666666667,2,2,30.0,1,0.6,0
2224,2224,prop-5,347,8,4,0,31,45,16,0,31,3,0.946428571,284,0.0,0,0.76,0.428571429,2,4,33.5,4,1.125,0
2225,2225,prop-5,347,2,3,0,17,14,1,0,17,2,2.0,45,0.0,0,0.857142857,0.625,1,1,21.5,2,1.0,0
2226,2226,prop-5,347,6,4,0,17,33,9,0,17,2,0.933333333,262,0.0,0,0.826086957,0.6,2,4,42.16666667,1,0.6667,0
2227,2227,prop-5,347,5,4,0,8,39,8,0,8,4,0.9,203,0.2,0,0.85,0.625,0,0,38.6,6,1.8,1
2228,2228,prop-5,347,2,3,0,24,16,1,0,24,2,2.0,73,0.0,0,0.857142857,0.625,1,1,35.5,1,0.5,0
2229,2229,prop-5,347,4,2,0,19,48,6,2,17,3,1.333333333,148,1.0,0,0.842105263,0.35714285700000004,1,1,35.5,1,0.75,0
2230,2230,prop-5,347,6,5,0,15,19,9,0,15,2,0.933333333,69,0.0,0,0.833333333,0.6,3,4,10.0,1,0.6667,0
2231,2231,prop-5,347,5,5,0,20,32,8,3,18,4,1.0,176,0.0,0,0.8888888890000001,0.583333333,2,2,33.4,1,0.6,0
2232,2232,prop-5,347,5,5,0,11,16,8,0,11,2,1.0,53,0.0,0,0.869565217,0.5,3,3,9.0,1,0.6,0
2233,2233,prop-5,347,5,5,0,23,35,10,0,23,2,1.0,257,0.0,0,0.913043478,0.65,3,3,50.0,6,1.8,0
2234,2234,prop-5,347,4,5,1,6,7,6,5,1,4,1.333333333,22,0.0,0,0.962962963,0.625,1,1,4.25,1,0.25,0
2235,2235,prop-5,347,2,3,0,6,5,1,0,6,2,2.0,14,0.0,0,0.857142857,0.625,1,1,6.0,1,0.5,0
2236,2236,prop-5,347,4,2,0,8,9,6,3,5,1,2.0,20,0.0,0,0.571428571,0.55,1,2,4.0,1,0.75,0
2237,2237,prop-5,347,2,3,0,29,26,1,0,29,2,1.0,162,0.0,0,0.857142857,0.625,1,1,78.0,6,3.0,0
2238,2238,prop-5,347,3,5,0,31,28,3,0,31,2,1.0,204,0.0,0,0.882352941,0.428571429,0,0,65.66666667,3,1.3333,0
2239,2239,prop-5,347,2,3,0,11,12,1,0,11,2,2.0,32,0.0,0,0.857142857,0.625,1,1,15.0,1,0.5,0
2240,2240,prop-5,347,6,5,6,13,13,15,6,7,2,1.0,43,0.0,0,0.851851852,0.6,3,4,5.833333333,1,0.6667,0
2241,2241,prop-5,347,2,3,0,9,15,1,0,9,2,1.0,68,0.0,0,0.857142857,0.625,1,1,32.5,7,3.5,0
2242,2242,prop-5,347,2,3,0,7,8,1,0,7,2,2.0,36,0.0,0,0.857142857,0.625,1,1,17.0,6,3.0,0
2243,2243,prop-5,347,5,1,0,6,11,8,1,5,4,0.75,36,1.0,1,0.0,0.583333333,0,0,6.0,1,0.6,0
2244,2244,prop-5,347,2,4,0,5,5,1,0,5,2,2.0,12,0.0,0,0.972222222,0.666666667,2,2,5.0,1,0.5,0
2245,2245,prop-5,347,2,3,0,11,7,1,0,11,2,2.0,22,0.0,0,0.857142857,0.625,1,1,10.0,1,0.5,0
2246,2246,prop-5,347,2,4,0,16,14,1,0,16,2,2.0,39,0.0,0,0.928571429,0.625,1,1,18.5,1,0.5,0
2247,2247,prop-5,347,6,4,0,9,10,15,0,9,1,2.0,22,0.0,0,0.7222222220000001,0.444444444,1,2,2.666666667,1,0.8333,0
2248,2248,prop-5,347,2,3,0,17,17,1,0,17,2,1.0,153,0.0,0,0.857142857,0.625,1,1,73.5,11,5.5,0
2249,2249,prop-5,347,7,6,0,26,54,9,1,25,5,0.916666667,259,0.0,0,0.852941176,0.5,3,4,35.42857143,5,1.2857,0
2250,2250,prop-5,347,2,3,0,12,9,1,0,12,2,2.0,27,0.0,0,0.857142857,0.625,1,1,12.5,1,0.5,0
2251,2251,prop-5,347,4,5,0,12,13,4,3,9,3,1.0,52,0.0,0,0.959183673,0.5555555560000001,2,4,11.25,1,0.5,0
2252,2252,prop-5,347,2,1,0,12,8,1,5,7,2,2.0,24,0.0,0,0.0,0.625,0,0,11.0,1,0.5,0
2253,2253,prop-5,347,2,3,0,5,8,1,0,5,2,2.0,22,0.0,0,0.857142857,0.625,1,1,10.0,1,0.5,0
2254,2254,prop-5,347,2,4,0,16,15,1,0,16,2,1.0,55,0.0,0,0.928571429,0.625,1,1,26.0,1,0.5,0
2255,2255,prop-5,347,2,4,0,16,18,1,0,16,2,1.0,107,0.0,0,0.928571429,0.625,1,1,51.5,3,1.5,0
2256,2256,prop-5,347,2,4,0,24,23,1,0,24,2,1.0,134,0.0,0,0.928571429,0.625,1,1,64.5,1,0.5,0
2257,2257,prop-5,347,2,4,2,3,6,1,2,1,1,1.0,22,0.0,0,0.958333333,1.0,1,1,9.5,2,1.0,0
2258,2258,prop-5,347,2,3,0,23,31,1,0,23,2,1.0,124,0.0,0,0.857142857,0.625,1,1,60.0,5,2.5,0
2259,2259,prop-5,347,5,1,0,21,21,10,1,20,5,2.0,105,0.0,0,0.0,0.72,0,0,20.0,1,0.8,0
2260,2260,prop-5,347,3,6,4,44,45,3,4,40,2,1.0,319,0.0,0,0.967741935,0.666666667,0,0,104.6666667,3,1.0,0
2261,2261,prop-5,347,2,3,0,12,12,1,0,12,2,1.0,44,0.0,0,0.857142857,0.625,1,1,20.5,1,0.5,0
2262,2262,prop-5,347,7,7,0,12,17,21,1,11,5,1.041666667,76,0.0,0,0.8611111109999999,0.75,5,5,9.285714286000001,2,0.8571,0
2263,2263,prop-5,347,2,3,0,10,8,1,0,10,2,2.0,23,0.0,0,0.857142857,0.625,1,1,10.5,2,1.0,0
2264,2264,prop-5,347,3,3,0,8,14,1,0,8,2,0.75,46,0.5,0,0.947368421,0.666666667,0,0,13.66666667,2,0.6667,0
2265,2265,prop-5,347,2,5,0,24,19,1,0,24,2,1.0,127,0.0,0,0.9375,0.625,1,1,61.0,1,0.5,0
2266,2266,prop-5,347,2,4,0,25,22,1,0,25,2,1.0,122,0.0,0,0.928571429,0.625,1,1,58.5,1,0.5,0
2267,2267,prop-5,347,2,5,0,31,23,1,0,31,2,1.0,179,0.0,0,0.9375,0.625,1,1,86.0,1,0.5,0
2268,2268,prop-5,347,8,8,0,16,22,22,0,16,3,0.952380952,77,0.0,0,0.837837838,0.371428571,5,7,8.25,1,0.75,0
2269,2269,prop-5,347,7,5,0,32,48,9,0,32,2,0.916666667,323,0.0,0,0.8,0.666666667,3,4,44.57142857,1,0.7143,0
2270,2270,prop-5,347,2,3,0,13,22,1,0,13,2,1.0,73,0.0,0,0.857142857,0.625,1,1,35.0,3,1.5,0
2271,2271,prop-5,347,5,5,0,10,14,8,0,10,2,1.0,46,0.0,0,0.869565217,0.5,3,3,7.6,1,0.6,1
2272,2272,prop-5,347,4,5,0,3,9,6,1,2,1,1.111111111,32,0.0,0,0.92,1.0,2,2,6.25,1,0.5,0
2273,2273,prop-5,347,5,5,0,10,14,8,0,10,2,1.0,46,0.0,0,0.869565217,0.5,3,3,7.6,1,0.6,0
2274,2274,prop-5,347,6,5,0,17,21,13,0,17,3,1.0,120,0.0,0,0.833333333,0.36,3,4,18.0,4,1.1667,0
2275,2275,prop-5,347,2,3,0,16,15,1,0,16,2,2.0,66,0.0,0,0.857142857,0.625,1,1,32.0,5,2.5,0
2276,2276,prop-5,347,6,5,0,18,22,13,0,18,3,1.0,126,0.0,0,0.833333333,0.36,3,4,19.0,4,1.1667,0
2277,2277,prop-5,347,6,6,0,17,30,3,1,16,5,0.8666666670000001,132,0.0,0,0.8787878790000001,0.55,3,4,20.5,1,0.6667,0
2278,2278,prop-5,347,2,3,0,13,14,1,0,13,2,1.0,89,0.0,0,0.857142857,0.625,1,1,42.0,1,0.5,0
2279,2279,prop-5,347,2,2,0,12,10,1,0,12,2,2.0,33,0.0,0,0.8,0.666666667,1,1,15.5,1,0.5,0
2280,2280,prop-5,347,2,3,0,22,27,1,0,22,2,1.0,174,0.0,0,0.857142857,0.625,1,1,84.5,1,0.5,0
2281,2281,prop-5,347,7,5,0,25,40,15,0,25,3,0.958333333,171,0.0,0,0.807692308,0.611111111,2,4,22.85714286,3,1.0,0
2282,2282,prop-5,347,6,4,1,12,19,0,3,9,5,0.6,117,0.5,0,0.851851852,0.8666666670000001,0,0,18.16666667,1,0.6667,0
2283,2283,prop-5,347,2,3,0,10,10,1,0,10,2,2.0,36,0.0,0,0.857142857,0.625,1,1,17.0,2,1.0,0
2284,2284,prop-5,347,4,1,0,7,15,6,0,7,4,2.0,95,0.0,0,0.0,0.458333333,0,0,22.75,1,0.75,0
2285,2285,prop-5,347,2,4,0,29,30,1,0,29,2,1.0,156,0.0,0,0.928571429,0.625,1,1,76.0,1,0.5,0
2286,2286,prop-5,347,2,4,0,15,20,1,0,15,2,1.0,93,0.0,0,0.928571429,0.625,1,1,44.5,1,0.5,0
2287,2287,prop-5,347,6,1,0,21,32,13,1,20,5,0.9,134,0.5,0,0.0,0.72,0,0,21.0,1,0.6667,0
2288,2288,prop-5,347,2,4,0,10,7,1,0,10,2,2.0,17,0.0,0,0.8888888890000001,0.6,1,1,7.5,1,0.5,0
2289,2289,prop-5,347,2,1,0,18,13,0,9,9,2,0.0,81,1.0,2,0.0,0.583333333,0,0,38.0,1,0.5,0
2290,2290,prop-5,347,36,1,0,498,115,620,462,37,30,0.92,1276,0.2,0,0.0,0.173015873,0,0,34.30555556,42,2.3889,2
2291,2291,prop-5,347,4,5,0,2,9,6,0,2,3,1.111111111,32,0.0,0,0.935483871,1.0,1,1,6.25,1,0.5,0
2292,2292,prop-5,347,2,2,0,10,11,1,0,10,2,1.0,42,0.0,0,0.8,0.666666667,1,1,19.5,1,0.5,0
2293,2293,prop-5,347,5,5,0,5,9,10,0,5,1,2.0,27,0.0,0,0.918367347,0.7,2,2,4.4,1,0.8,0
2294,2294,prop-5,347,0,1,0,0,0,0,0,0,0,2.0,13,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1
2295,2295,prop-5,347,2,3,0,5,8,1,0,5,2,2.0,22,0.0,0,0.857142857,0.625,1,1,10.0,1,0.5,0
2296,2296,prop-5,347,3,4,2,9,36,1,2,7,2,0.833333333,154,0.333333333,0,0.95,0.75,0,0,49.33333333,5,1.6667,1
2297,2297,prop-5,347,2,3,0,32,34,1,0,32,2,1.0,176,0.0,0,0.857142857,0.625,1,1,85.0,9,4.5,0
2298,2298,prop-5,347,2,5,0,37,52,1,0,37,2,1.0,262,0.0,0,0.9375,0.6,1,1,129.5,1,0.5,1
2299,2299,prop-5,347,7,4,0,9,41,19,0,9,6,0.958333333,181,0.25,0,0.807692308,0.583333333,1,2,24.28571429,6,1.4286,1
2300,2300,prop-5,347,1,1,0,3,1,0,2,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
2301,2301,prop-5,347,2,5,0,33,32,1,0,33,2,1.0,143,0.0,0,0.9375,0.6,1,1,70.0,1,0.5,0
2302,2302,prop-5,347,2,4,0,23,23,1,0,23,2,1.0,81,0.0,0,0.928571429,0.625,1,1,39.0,1,0.5,0
2303,2303,prop-5,347,9,6,0,26,36,30,0,26,4,0.958333333,138,0.0,0,0.794117647,0.375,4,7,14.0,3,1.0,0
2304,2304,prop-5,347,2,3,0,23,30,1,0,23,2,1.0,138,0.0,0,0.857142857,0.625,1,1,67.5,5,2.5,0
2305,2305,prop-5,347,8,4,0,21,33,20,0,21,3,0.93877551,218,0.0,0,0.76,0.371428571,2,4,25.375,4,1.125,0
2306,2306,prop-5,347,5,5,0,6,11,10,0,6,1,2.0,37,0.0,0,0.913043478,0.7,2,3,6.4,1,0.8,0
2307,2307,prop-5,347,2,4,0,11,9,1,0,11,2,2.0,39,0.0,0,0.8888888890000001,0.6,1,1,18.5,3,1.5,0
2308,2308,prop-5,347,5,5,0,21,30,8,3,18,4,1.0,122,0.0,0,0.94,0.583333333,2,4,22.6,1,0.6,0
2309,2309,prop-5,347,2,4,0,14,15,1,0,14,2,1.0,62,0.0,0,0.928571429,0.625,1,1,29.5,1,0.5,0
2310,2310,prop-5,347,3,2,0,15,18,3,0,15,2,1.0,94,0.0,0,0.8,0.666666667,1,1,29.0,1,0.3333,0
2311,2311,prop-5,347,2,3,0,23,22,1,0,23,2,1.0,90,0.0,0,0.857142857,0.625,1,1,43.0,3,1.5,0
2312,2312,prop-5,347,6,5,0,30,38,9,0,30,2,0.966666667,210,0.0,0,0.833333333,0.6,3,4,33.0,1,0.6667,0
2313,2313,prop-5,347,4,6,0,18,23,4,1,17,3,1.0,84,0.0,0,0.935483871,0.5555555560000001,3,3,19.25,1,0.5,0
2314,2314,prop-5,347,2,4,0,8,6,1,0,8,2,2.0,19,0.0,0,0.928571429,0.625,1,1,8.5,1,0.5,0
2315,2315,prop-5,347,3,4,0,25,50,1,0,25,2,1.0,1593,0.6,0,0.928571429,0.625,1,1,528.3333333,1,0.3333,0
2316,2316,prop-5,347,2,2,0,11,13,1,0,11,2,1.0,64,0.0,0,0.8,0.666666667,1,1,30.0,3,1.5,0
2317,2317,prop-5,347,2,4,0,5,5,1,0,5,2,2.0,12,0.0,0,0.972222222,0.666666667,2,2,5.0,1,0.5,0
2318,2318,prop-5,347,6,4,0,7,39,13,0,7,4,0.96,181,0.2,0,0.826086957,0.6,1,1,28.33333333,5,1.6667,1
2319,2319,prop-5,347,7,8,0,19,26,15,0,19,2,0.944444444,97,0.0,0,0.8611111109999999,0.5555555560000001,5,7,12.42857143,1,0.7143,0
2320,2320,prop-5,347,2,3,0,29,25,1,0,29,2,1.0,104,0.0,0,0.857142857,0.625,1,1,50.5,1,0.5,0
2321,2321,prop-5,347,2,4,0,17,13,1,0,17,2,2.0,46,0.0,0,0.928571429,0.625,1,1,22.0,1,0.5,0
2322,2322,prop-5,347,6,5,0,31,41,9,0,31,2,0.96,189,0.0,0,0.857142857,0.6,3,5,29.66666667,1,0.6667,0
2323,2323,prop-5,347,4,5,0,14,25,4,1,13,3,1.0,160,0.0,0,0.959183673,0.5555555560000001,2,4,38.25,1,0.5,0
2324,2324,prop-5,347,0,1,0,1,0,0,1,0,0,2.0,2,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1
2325,2325,prop-5,347,31,1,0,86,95,391,51,36,26,0.804761905,1017,0.14285714300000002,0,0.0,0.154901961,0,0,31.58064516,7,2.2903,0
2326,2326,prop-5,347,2,3,0,24,18,1,0,24,2,1.0,84,0.0,0,0.857142857,0.625,1,1,40.0,1,0.5,0
2327,2327,prop-5,347,2,4,0,16,14,1,0,16,2,1.0,95,0.0,0,0.928571429,0.625,1,1,45.0,1,0.5,0
2328,2328,prop-5,347,7,1,0,21,56,19,5,16,3,0.916666667,565,0.5,0,0.0,0.466666667,0,0,79.42857143,26,11.1429,0
2329,2329,prop-5,347,2,3,0,14,20,1,0,14,2,2.0,93,0.0,0,0.857142857,0.625,2,2,45.5,9,4.5,0
2330,2330,prop-5,347,2,3,0,9,11,1,0,9,2,2.0,46,0.0,0,0.857142857,0.625,1,1,22.0,4,2.0,0
2331,2331,prop-5,347,6,5,0,10,15,13,0,10,2,1.0,49,0.0,0,0.833333333,0.466666667,3,3,6.666666667,1,0.6667,0
2332,2332,prop-5,347,6,5,0,21,28,13,0,21,3,1.0,137,0.0,0,0.833333333,0.36,3,4,20.83333333,4,1.1667,0
2333,2333,prop-5,347,2,3,0,12,26,1,0,12,2,1.0,263,0.0,0,0.947368421,0.5625,0,0,130.0,1,0.5,0
2334,2334,prop-5,347,4,1,0,24,4,6,20,4,4,2.0,4,0.0,0,0.0,0.85,0,0,0.0,1,1.0,0
2335,2335,prop-5,347,4,5,0,6,10,6,0,6,1,1.333333333,29,1.0,0,0.933333333,0.625,2,2,6.0,1,0.75,0
2336,2336,prop-5,347,2,4,0,24,36,1,0,24,2,1.0,194,0.0,0,0.928571429,0.625,1,1,95.0,1,0.5,0
2337,2337,prop-5,347,3,6,0,3,8,3,1,2,2,1.166666667,29,0.0,0,0.979591837,1.0,3,4,7.666666667,1,0.3333,0
2338,2338,prop-5,347,2,4,0,20,22,1,0,20,2,1.888888889,132,0.8888888890000001,0,0.928571429,0.625,1,1,60.5,1,0.5,0
2339,2339,prop-5,347,6,4,0,7,39,13,0,7,5,0.96,181,0.2,0,0.826086957,0.6,1,1,28.33333333,5,1.6667,1
2340,2340,prop-5,347,3,5,2,16,20,1,2,14,2,0.75,75,0.0,0,0.979166667,0.666666667,0,0,23.33333333,1,0.3333,0
2341,2341,prop-5,347,2,3,0,14,17,1,0,14,2,1.0,96,0.0,0,0.857142857,0.625,1,1,45.5,4,2.0,0
2342,2342,prop-5,347,2,4,0,23,24,1,0,23,2,1.0,122,0.0,0,0.928571429,0.625,1,1,58.5,1,0.5,0
2343,2343,prop-5,347,2,3,0,32,36,1,0,32,2,1.0,229,0.0,0,0.857142857,0.625,1,1,110.5,7,3.5,0
2344,2344,prop-5,347,2,3,0,15,21,1,0,15,2,1.333333333,95,0.333333333,0,0.857142857,0.625,1,1,45.0,7,3.5,0
2345,2345,prop-5,347,2,3,0,11,19,1,0,11,2,2.0,78,0.0,0,0.857142857,0.625,1,1,38.0,4,2.0,0
2346,2346,prop-5,347,2,3,0,7,6,1,0,7,2,2.0,21,0.0,0,0.857142857,0.625,1,1,9.5,2,1.0,0
2347,2347,prop-5,347,2,4,0,10,7,1,0,10,2,2.0,20,0.0,0,0.8888888890000001,0.6,1,1,9.0,1,0.5,0
2348,2348,prop-5,347,2,2,0,11,9,1,0,11,2,2.0,50,0.0,0,0.8,0.666666667,1,1,24.0,1,0.5,0
2349,2349,prop-5,347,1,1,0,5,1,0,2,3,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
